V1,V2,V3,V4
78.38,-3.4868,7.1234,-0.46309
533.55,-3.6366,10.76,-4.2087
192.08,-1.6481,8.8532,2.8739
22.649,0.61292,9.3844,0.0
164.81,-0.91256,8.0088,-4.1406
24.27,1.8387,8.2812,-0.53119
5.2993,-2.4517,14.369,1.8387
11.767,5.8295,5.8295,8.3493
589.1,2.6015,16.399,-1.9205
250.16,0.081722,10.569,-0.27241
131.86,-0.84446,5.8976,7.5457
458.99,-1.6481,7.7772,-2.5334
650.42,0.92618,3.2961,-0.38137
134.23,-1.076,8.8941,3.3778
115.94,-1.0351,8.3084,-3.6775
43.16,-4.0997,10.338,1.7298
603.38,-0.14982,7.8181,-0.27241
104.62,-3.9771,8.8124,-1.0351
160.93,-0.23155,10.079,-2.8739
316.96,-2.2201,7.8589,2.3699
117.47,-7.3958,2.833,1.9477
120.33,-2.6423,8.9622,1.2667
208.88,-2.7513,8.8941,-0.61292
5.6894,0.23155,13.484,-1.9886
219.53,-1.5663,8.8941,3.4868
249.83,-0.61292,9.616,4.2087
39.95,-6.4288,8.3493,-2.6832
254.86,-1.3757,8.8124,0.61292
398.43,-1.6481,10.501,-0.081722
3.0186,-0.72188,6.5514,7.355
172.19,-2.7513,8.0496,4.1406
152.32,-0.72188,9.7249,0.10896
28.311,-4.018,9.3436,-0.34051
190.34,-5.0531,11.114,-1.6072
311.76,-3.0237,9.003,-0.8036
179.74,-0.29965,6.7829,-0.76274
55.88,-1.7298,7.927,-0.69464
57.48,-0.61292,8.8532,-0.99429
109.9,-0.53119,11.795,-1.4982
93.16,-2.9556,3.8273,-1.6481
4.5388,1.076,6.6331,-0.38137
11.21,-2.0703,9.0439,-3.1735
33.601,0.040861,9.2755,0.69464
127.16,-0.76274,4.6037,0.76274
42.32,-2.5334,8.6898,0.61292
110.47,0.040861,12.681,-0.53119
154.52,2.3427,8.0496,-0.8036
113.6,-0.99429,5.7886,2.6015
143.69,-2.261,3.8682,0.61292
264.42,1.6072,13.293,-1.2258
278.47,-3.7184,5.4754,0.38137
0.77023,-0.34051,6.0202,7.927
133.59,5.4345,1.9477,1.9477
42.849,-0.081722,4.7944,0.99429
87.533,-6.4697,6.8919,-0.42223
588.66,-0.57205,8.8941,-0.23155
523.0,-4.6309,8.1177,-1.2258
197.8,0.42223,9.7249,-4.522
319.27,-1.3757,7.3141,4.4811
188.94,0.50395,14.138,2.0294
52.76,6.2109,12.068,-0.040861
35.291,-1.8796,5.0531,0.61292
172.46,-1.6889,4.6037,8.431
164.07,1.2258,11.795,11.795
60.01,-3.7184,8.431,2.2201
29.98,-5.6252,9.7658,-2.9829
43.129,0.92618,9.1937,0.0
258.93,-9.9156,13.484,0.14982
110.2,-2.9148,9.3027,-3.0646
4.4703,0.040861,9.3844,0.76274
53.859,2.4925,7.5048,1.9477
365.93,-0.8036,6.6331,2.1112
31.68,-2.5606,6.3607,-0.61292
506.74,-4.4811,8.3493,1.4165
175.0,-1.6889,6.9736,6.5922
73.34,-4.3313,8.8124,0.99429
258.4,-0.84446,10.038,0.61292
89.879,-0.081722,10.842,-0.72188
357.38,-2.5606,7.8589,4.1814
87.51,1.7298,10.692,-3.4459
172.33,-1.5255,13.253,-0.42223
102.75,-1.0351,9.8475,5.6252
535.19,-0.14982,8.1586,-1.757
269.43,-0.8036,9.5342,-2.5606
175.86,-2.7241,8.3493,3.9499
110.79,-0.42223,9.7658,-0.69464
322.4,-1.9477,8.2403,4.2904
197.52,-3.2553,7.5865,0.10896
609.58,-8.2676,12.64,0.040861
30.91,-2.1384,3.8682,-1.5255
38.24,-4.0589,12.449,3.6775
54.22,-0.10896,9.1529,1.1169
491.59,-0.72188,12.83,0.34051
83.42,0.95342,7.1643,-2.833
46.587,0.31327,9.4253,-2.0294
207.95,-0.99429,8.3901,3.5958
13.531,4.1406,1.4165,7.8862
237.93,-8.8532,12.599,5.6252
78.087,-1.5255,9.1937,2.2201
22.625,3.909,9.3436,2.3427
244.84,-0.99429,3.2144,-2.3427
150.08,-2.261,7.4367,-0.8036
393.17,-1.9477,9.8475,-1.1441
226.76,-1.5255,8.8124,3.3778
237.4,-1.4982,9.3436,-0.91256
46.13,2.9829,12.572,0.19068
144.51,0.95342,13.334,0.65378
74.88,-5.4754,9.112,2.0703
93.72,-1.3757,10.801,1.8387
599.17,-0.84446,8.4991,0.38137
20.08,1.3348,8.0769,-1.2258
218.33,-0.84446,5.7478,1.8796
107.02,-1.6072,4.985,8.6217
0.23035,-1.3757,6.3607,7.7772
174.67,-0.95342,10.569,-0.72188
59.119,1.3348,8.8124,-1.5663
180.13,-0.19068,7.7364,-2.261
78.279,-1.757,9.5342,-1.1169
1.37,3.7592,7.7364,4.1814
551.6,3.4459,6.6604,-5.2847
11.681,-3.9771,7.8589,0.0
80.93,-5.8976,13.334,-2.7241
53.249,-1.3076,6.0883,0.99429
614.05,-0.50395,7.464,-3.0237
120.33,2.8739,8.54,2.6015
169.86,-5.1757,10.992,10.992
348.83,-1.3757,10.42,-2.6832
102.52,-7.246,10.883,1.076
105.67,-1.7979,4.985,0.42223
165.81,-4.1814,8.6898,0.27241
13.63,-3.2144,8.9622,0.50395
78.33,0.081722,9.3436,2.1112
262.22,-1.8387,6.7421,-1.0351
6.5497,-1.185,9.3844,-0.65378
40.12,-4.4402,7.464,0.27241
76.95,-0.46309,9.7658,-2.9556
669.85,1.3757,7.3141,0.61292
89.94,1.5663,10.229,0.88532
340.54,-0.14982,8.6625,-1.9205
23.502,2.2201,5.3664,7.9679
265.37,-0.95342,9.0848,-5.1349
361.43,-2.3018,7.2052,3.4868
43.769,-0.14982,9.507,0.0
53.129,0.8036,7.246,2.3699
18.67,-1.3757,8.8941,0.34051
28.08,-0.65378,5.3256,5.3256
110.85,-2.4108,12.068,1.6889
113.9,-3.9771,11.727,0.65378
102.06,0.34051,10.338,-1.4165
428.71,0.53119,8.4991,-0.23155
11.681,-1.757,7.9679,-0.8036
84.559,-0.76274,12.149,0.72188
371.5,-0.84446,6.5105,7.1643
581.46,6.6331,7.4367,1.076
106.57,-1.2667,8.4719,-3.0646
7.9003,-3.2144,9.0439,0.040861
405.29,-9.4661,8.6625,9.507
157.21,-6.3607,11.223,2.3018
46.15,-8.8124,11.536,0.27241
291.61,-3.5685,8.2403,-1.3348
604.5,-2.3699,7.1643,7.9679
104.8,-7.5457,3.3778,-1.3076
60.5,-3.5685,7.4367,-2.7922
565.62,-1.3757,9.8884,-0.23155
450.94,-1.4982,6.0202,-0.27241
14.569,-2.5606,5.7478,0.8036
445.75,-1.757,8.3901,-2.7922
43.35,-5.3256,7.0826,0.72188
8.2193,-0.42223,13.825,-0.34051
294.64,-3.0646,8.9622,-0.10896
48.71,-0.61292,8.2403,-4.2904
403.82,0.31327,8.1995,-2.0703
56.06,0.88532,7.5457,1.4982
121.37,1.076,9.5342,-1.5663
68.38,-6.4288,7.5865,-1.5255
405.84,0.34051,4.6718,6.8919
123.48,-2.1112,11.223,-0.10896
77.48,-9.2755,14.519,1.4165
604.62,-0.95342,4.8625,6.0883
71.247,0.92618,9.8066,-1.8796
97.453,-8.3901,10.529,0.10896
298.86,-4.9033,8.431,-0.72188
344.26,-4.2087,9.9156,-1.6889
375.47,-0.84446,9.112,0.42223
447.91,-3.909,8.6625,0.0
610.85,-4.3721,6.8919,-6.2381
50.79,0.34051,9.4253,-0.34051
91.373,-2.3699,4.8216,0.88532
56.47,-3.7184,8.54,-3.2144
448.27,-3.909,8.9622,0.040861
299.53,-4.985,8.3493,-0.72188
115.02,-0.23155,12.34,0.14982
123.13,-0.50395,9.5751,-0.95342
527.35,-2.1793,14.478,0.53119
390.05,-0.50395,9.2346,0.42223
141.47,-7.7364,9.3844,1.6072
196.99,-2.4517,8.7306,3.9908
149.72,-5.9385,13.947,2.1112
47.17,2.5606,11.959,-0.65378
484.97,-6.2381,8.8124,1.076
8.1396,1.6481,10.951,1.6481
12.48,-1.7979,10.883,10.883
81.92,-7.3141,11.918,-0.84446
30.75,1.6481,8.3084,-0.65378
311.05,-1.8796,5.6661,1.3348
93.57,-2.0703,9.112,-1.3757
174.97,-0.46309,7.6683,-1.5663
197.49,-3.4868,7.5865,0.23155
78.51,0.14982,9.3027,1.7979
638.56,1.6072,17.502,3.3778
139.58,-7.6546,2.6832,-1.6889
385.07,-0.61292,1.1169,8.8941
53.14,-2.0294,9.8884,-1.3757
170.7,-1.1441,4.9033,8.6625
304.71,-3.7184,8.8532,-1.3076
1.7401,2.833,3.8273,5.9793
579.99,6.851,9.7249,-0.19068
241.71,-2.9148,9.003,-0.23155
185.9,-2.1384,8.1995,0.69464
77.599,3.0237,12.149,-3.6775
66.352,-1.8796,12.027,3.4868
34.49,-3.5685,10.27,4.8625
641.06,0.0,11.754,-3.8273
329.5,0.081722,7.6683,1.8387
29.19,-2.1384,8.6625,-0.84446
323.04,-6.9736,14.179,-2.1112
59.48,1.4574,14.247,-0.10896
294.91,-2.2201,8.3493,-0.99429
281.08,-0.8036,8.7715,-3.4051
249.07,-1.2258,7.1234,-1.8796
95.31,-5.0123,11.795,-3.4459
82.98,-6.0883,8.3084,1.2258
133.42,-0.53119,4.8216,0.23155
98.87,2.9556,6.7012,-1.7298
320.09,-1.3348,5.9385,2.9829
23.91,0.46309,8.3901,0.57205
92.909,-1.3076,9.7249,-3.2553
8.6602,0.95342,8.2403,-0.46309
113.84,-8.6217,5.3256,-2.3018
646.52,-1.6481,7.7364,-4.4402
173.68,7.5048,1.3348,1.3348
142.67,-1.1441,6.6604,0.88532
430.6,-0.76274,13.988,0.88532
128.68,2.6423,7.8589,-0.61292
250.31,-3.337,5.2166,0.50395
98.512,3.7184,6.851,6.851
311.65,-6.851,11.114,0.65378
347.39,-6.2109,9.0848,-1.6889
96.92,-3.1054,5.6252,-1.4574
176.94,-3.5277,11.727,1.185
165.45,-5.1349,8.54,1.0351
32.62,-3.7184,9.0439,-0.14982
299.91,-1.3076,10.311,0.42223
50.46,-0.46309,10.501,2.2201
4.9593,-2.8739,6.3198,1.8387
0.43002,-0.61292,6.279,6.279
58.08,-2.9148,9.5751,-0.23155
192.4,-12.177,10.651,-3.3642
27.031,-0.53119,7.2052,-0.61292
33.22,-4.6309,7.2052,-1.185
66.759,0.46309,8.54,-2.3699
15.036,-6.4016,5.7886,-0.61292
573.9,2.5334,6.1292,-0.76274
71.93,0.50395,6.7012,-0.040861
214.23,-4.9033,10.46,-0.57205
5.2393,-3.5277,9.6568,1.6481
21.52,-0.91256,6.0474,7.5457
611.03,-2.7513,6.3198,-1.4574
13.5,-4.5901,12.367,-1.757
449.87,-1.9205,10.733,-0.65378
13.49,-2.9148,9.0848,-1.1441
76.04,-1.8387,4.2087,0.95342
79.05,-0.69464,7.355,-0.19068
312.51,-1.9477,5.6252,-0.42223
96.093,-6.5514,8.8532,-0.34051
136.97,-7.7364,5.5162,-4.3994
316.33,-1.9205,10.12,1.076
412.14,-0.46309,12.681,-1.0351
322.84,-1.0351,9.6977,-2.6015
218.08,-1.3076,6.17,-1.4982
17.77,-2.1112,9.507,0.69464
46.99,2.4925,7.1234,-0.76274
114.72,0.57205,9.8475,-0.081722
4.7118,-2.1112,7.6955,-4.0589
215.13,-8.3493,12.64,0.081722
2.8401,-2.9829,7.2052,7.6683
252.7,-6.2381,7.9679,-0.57205
92.4,-1.2258,5.4073,7.8862
71.759,0.50395,10.733,1.076
49.25,0.31327,15.214,0.23155
28.84,-0.23155,4.8625,-0.42223
234.91,-0.76274,8.5808,4.3313
438.95,-0.34051,9.7249,-0.29965
112.43,-1.6072,10.651,0.69464
2.1302,0.8036,7.5048,4.8625
134.89,-5.4073,7.1643,-2.7922
107.21,-2.9829,12.367,1.6072
101.53,-6.4288,3.5277,-3.0237
88.35,-0.61292,9.5751,-4.1406
0.24005,-1.4574,6.2381,7.3958
181.63,-8.6217,11.073,-3.8273
31.28,-1.4574,7.927,0.84446
472.46,-0.23155,10.733,-2.5334
308.29,1.076,5.8567,-0.61292
82.837,-4.5628,10.883,-2.9556
124.09,1.1169,7.3141,0.31327
130.96,6.17,8.6898,-1.9886
72.839,0.50395,10.801,-0.50395
22.659,-10.883,2.7649,5.5571
90.397,-2.9829,11.455,-1.6889
119.31,-1.3757,10.147,0.0
85.157,-1.9205,4.9442,-0.081722
81.509,-0.61292,12.299,1.1169
29.05,-7.4367,12.64,0.27241
63.329,1.5391,6.3198,1.2258
47.8,-0.42223,10.379,-0.61292
67.127,-0.50395,6.0883,1.0351
199.07,-1.7979,9.9973,-0.081722
135.3,-3.9771,8.6217,0.31327
18.121,-0.99429,4.4402,4.4402
19.78,3.1054,5.4754,0.65378
50.42,-4.1814,12.027,1.2258
42.43,-4.3721,8.1995,-0.10896
635.25,2.3018,13.144,-0.72188
121.51,-4.018,8.0769,-2.9148
341.66,-2.3699,8.6625,-2.0294
36.79,-0.53119,9.5751,-0.14982
73.84,-3.4051,6.2381,-1.4574
9.1097,-3.4459,9.5751,0.19068
150.42,1.4165,6.2109,10.76
148.03,-2.0703,7.8862,1.6889
2.0691,-2.6832,4.6037,9.5751
10.23,-4.2087,8.54,-1.0351
34.33,-1.6481,7.9679,0.27241
232.88,0.19068,9.3436,-0.42223
378.68,-0.46309,6.3198,-0.57205
50.75,-4.7535,3.4868,0.14982
41.45,-4.9033,11.182,0.23155
21.16,-1.5663,8.0088,-1.3076
300.86,-4.7944,8.4719,-0.8036
42.31,-8.3493,11.918,0.081722
174.94,-0.95342,10.883,0.50395
209.14,2.4108,5.1349,7.7364
65.473,-1.9477,8.0088,2.3427
335.7,-3.1054,10.883,-2.261
161.31,-4.018,8.8941,0.19068
58.789,-0.91256,13.334,-1.8796
135.62,-1.7298,8.6217,3.7865
121.29,-8.2403,4.7126,-1.6481
94.27,-3.6775,6.6331,-2.833
301.47,-0.040861,7.8862,-1.2667
96.37,-3.2961,5.9793,-1.9205
77.81,7.3141,9.2755,-3.2144
59.97,-4.3994,4.018,0.42223
61.84,-1.4982,6.7421,-0.38137
21.27,-0.95342,7.927,-1.6481
195.79,-3.0237,7.3141,-0.29965
10.969,1.4165,11.605,-2.4517
188.67,-0.95342,6.5514,-0.65378
1.28,1.0351,6.5514,6.8238
17.62,-2.4925,9.0439,0.42223
100.36,-2.9148,6.7012,-1.9886
442.52,2.6832,10.27,-2.7241
32.689,0.081722,11.114,-0.23155
17.23,0.040861,8.8941,0.38137
46.109,0.92618,9.1529,0.8036
454.24,0.0,11.114,-0.84446
524.36,1.7298,8.6217,-2.7922
57.73,2.7922,3.8682,1.2667
37.54,-3.5685,7.1643,2.1112
49.33,-0.38137,12.217,1.1169
116.69,0.040861,7.0826,0.50395
114.53,-2.3427,3.0646,1.9477
70.04,-3.4868,7.927,-0.99429
63.079,-0.38137,14.329,-1.3348
195.85,0.0,7.1643,-0.27241
268.03,1.0351,10.733,0.14982
224.99,3.1054,4.7126,-5.4073
314.14,-7.7364,11.877,-0.14982
2.1845,1.9205,10.038,7.927
44.69,-2.0294,5.2166,-0.76274
355.81,-4.9442,8.6625,0.61292
483.8,-3.0646,5.7478,0.10896
168.81,-0.84446,9.7658,9.7658
44.51,3.2961,11.536,0.99429
307.16,-3.0646,9.112,-0.8036
69.72,-3.8682,8.0769,-1.9477
183.28,-2.3427,8.0769,7.0553
572.24,-0.72188,9.2755,-1.9205
90.607,-1.6481,4.985,-0.081722
1.9673,2.3427,7.1643,5.8567
115.04,-6.8919,7.5048,-2.1112
364.94,-2.7241,11.223,5.4754
101.22,0.46309,11.305,1.6481
43.277,-0.99429,13.797,-0.14982
74.821,-1.6889,4.7126,0.95342
2.6203,1.185,9.2346,-0.46309
434.89,-2.2201,4.3721,-0.57205
32.02,-0.34051,6.3607,0.50395
201.76,0.57205,9.4253,0.38137
94.48,-2.3699,11.141,1.9886
142.01,-0.53119,10.46,10.46
240.48,-2.4517,9.0848,-0.57205
184.15,0.46309,12.299,-4.9033
132.64,-1.5663,8.54,4.2904
159.0,-1.5663,9.1529,3.7184
54.18,-0.38137,8.8124,-0.53119
325.03,0.46309,9.7249,-2.0294
11.318,-0.29965,10.229,-2.0294
25.58,-2.1384,8.54,2.261
185.45,-1.4574,8.3493,0.38137
203.28,-1.5255,3.2553,0.38137
38.88,-2.833,11.877,0.34051
217.61,0.92618,10.379,0.95342
2.31,-1.9886,7.5865,5.3256
166.92,-4.5628,15.554,15.554
142.36,0.92618,8.1995,-1.4165
321.29,-4.2087,6.8238,-0.38137
92.822,2.0703,9.3027,2.152
9.8703,-0.27241,9.0848,0.46309
344.86,-7.6546,11.536,4.3313
534.41,-1.4982,10.46,-0.72188
32.39,1.0351,7.927,0.14982
139.85,-3.7184,11.182,-3.5685
35.599,0.88532,8.54,-0.95342
115.67,-4.3721,6.8238,-2.1384
301.93,-1.757,7.5457,1.4574
103.35,-0.76274,8.4719,-0.57205
207.97,-4.9033,13.103,-1.2667
160.23,0.19068,3.6366,-0.27241
648.63,-7.7364,13.334,0.0
583.38,0.8036,11.536,-1.4165
146.34,-1.9477,7.6683,1.7298
38.05,2.261,9.1937,-0.23155
302.33,-4.5901,6.6604,-1.6481
122.28,-2.5334,5.8295,1.6072
46.76,-1.076,4.4402,-0.61292
51.667,-3.0237,12.49,1.4574
241.8,-1.8387,13.443,-3.1054
297.94,-2.4925,13.825,-3.909
85.307,-3.5277,11.264,1.5391
131.48,-4.522,9.7249,5.0531
44.31,-2.261,9.003,0.99429
116.46,-3.0646,6.2381,-1.3076
15.29,-0.46309,9.5751,-1.076
245.08,-1.7979,9.003,-0.69464
205.1,-3.5958,-5.1349,-10.61
193.98,-1.1441,9.6568,-1.9477
19.72,2.261,11.141,1.4982
378.15,-3.2553,6.1292,2.261
207.17,-1.9886,9.2755,1.6481
25.559,-0.23155,11.114,-1.1441
31.859,-0.23155,14.942,2.3699
215.66,-2.261,6.8238,8.1177
59.57,1.5663,9.1529,-1.4574
0.030639,0.14982,3.4868,9.2755
57.169,0.72188,9.2755,0.14982
0.88031,-0.34051,5.4073,7.3958
115.06,-0.14982,9.6568,-0.88532
14.37,-2.9148,9.1529,-0.88532
99.442,-11.141,5.6252,-4.4811
123.31,-0.84446,7.5048,2.2201
254.14,-2.4108,4.3721,8.0496
364.36,-2.4517,5.4754,-0.91256
159.01,-1.1441,10.229,-1.6072
409.1,-1.9477,5.6661,7.8589
121.8,-1.757,7.3958,4.6037
76.93,-7.8862,11.114,0.65378
4.1297,7.8589,3.7865,-2.1112
156.39,-9.2346,10.801,1.1169
0.53928,-2.8739,5.6661,7.5865
135.32,-1.7298,8.6625,3.8273
489.51,-1.4982,6.8919,0.31327
0.26907,-1.5663,6.17,8.1995
47.452,0.61292,8.7306,3.3778
51.22,-0.42223,8.0769,-5.5162
140.86,-2.0703,8.3901,-2.0703
144.7,-6.0202,14.669,-2.7513
30.05,-1.0351,7.2052,0.31327
140.58,-0.29965,9.507,-0.72188
18.33,-2.3699,9.1937,-1.7979
7.7094,-0.29965,9.2755,0.19068
186.13,-0.23155,9.2346,0.84446
89.85,-2.833,6.5105,0.0
283.36,-0.95342,5.1757,-1.0351
122.58,-8.2676,4.6037,-1.6481
242.4,-3.5277,9.3844,0.84446
10.98,1.7298,9.9565,-4.1406
316.41,-2.833,8.8124,-1.6889
323.7,0.42223,10.311,0.53119
445.33,0.10896,7.5865,-0.23155
203.4,-7.355,7.6274,2.1793
39.46,-4.9033,7.5048,0.69464
237.33,-7.6546,8.7306,-0.29965
467.48,-1.757,6.4697,-0.10896
39.89,-7.0417,8.3084,-3.4051
23.06,1.4574,11.536,-1.7298
7.9402,1.7298,10.76,0.040861
146.53,0.040861,4.4402,1.6889
0.071289,-1.7298,5.3256,10.42
213.02,-3.1735,8.8941,-0.42223
23.07,5.8567,9.507,-1.4982
153.88,-0.61292,6.5514,-1.5663
78.897,0.57205,10.188,0.72188
21.19,-0.46309,10.311,-0.72188
120.3,0.34051,9.1529,0.34051
148.0,-9.7249,6.17,-1.1441
271.56,-1.3076,2.4108,-1.185
32.601,-4.6309,13.797,1.4165
202.61,-2.4517,11.877,-3.4868
140.57,-7.7364,5.4073,-2.261
65.76,-3.8273,10.569,-0.23155
31.64,-3.8682,11.727,1.2667
35.87,-7.7364,11.114,1.2667
366.28,0.0,13.375,-0.8036
45.55,-0.61292,7.7364,0.23155
3.2198,0.081722,8.0496,4.522
172.37,-0.42223,7.2052,6.0883
81.03,0.040861,9.112,1.4574
65.35,-0.57205,12.531,1.9205
123.89,-2.1793,7.8862,-1.9205
73.849,0.14982,13.593,-0.8036
173.35,-1.6889,5.2847,8.6625
513.28,1.4574,7.927,-1.757
68.64,-1.9205,11.414,-3.7865
15.607,0.95342,10.529,-1.3757
63.101,0.50395,9.1937,1.1169
30.66,3.337,4.8625,0.19068
52.98,-3.3642,4.018,0.57205
130.95,-0.10896,10.76,-1.9477
350.25,-2.1384,11.918,5.6252
31.819,-0.14982,7.246,6.2381
112.1,-0.65378,4.6037,1.7298
622.83,-4.522,7.6683,-0.99429
123.57,-8.431,4.6309,-2.1793
110.76,-5.094,8.2403,-0.42223
121.22,-4.1814,7.7772,1.4574
126.12,-7.0826,10.188,1.4982
295.93,-1.9886,8.431,4.1406
71.053,0.34051,4.1814,9.0439
620.06,-3.4459,4.7535,-1.7298
551.42,1.8387,5.1757,-3.337
117.65,0.14982,9.0439,1.4982
91.78,-4.7944,8.6625,-1.3757
81.86,-6.6604,11.496,3.9499
119.13,-4.018,7.6274,2.5334
357.34,-1.3348,6.0474,-3.0646
276.89,-1.6481,5.5571,-0.10896
157.07,-1.7979,2.9148,1.185
607.14,-0.34051,8.6625,-1.185
99.76,1.7298,7.8589,0.72188
133.65,-11.332,6.3198,-3.5277
85.51,-6.0202,10.883,-0.19068
52.849,0.38137,10.61,2.6423
475.27,-5.1757,10.311,-0.99429
11.75,6.279,3.5958,-2.1384
187.94,-8.2676,5.4073,11.959
465.16,-2.1112,10.46,-1.2258
432.94,-5.2847,10.188,-0.38137
271.94,-0.88532,9.0848,2.261
319.82,-0.34051,12.108,0.19068
7.7802,0.23155,9.9565,0.23155
69.979,0.95342,5.2847,1.2258
13.28,-4.2495,8.4991,0.50395
130.81,-7.246,8.3901,-2.1384
357.83,-2.6423,11.141,-2.261
9.0703,0.27241,8.3493,-0.34051
218.78,-0.27241,8.1177,-4.7126
203.32,-3.5277,9.0848,-2.6015
122.6,0.42223,7.7364,0.76274
50.017,-0.91256,6.4424,1.7298
78.11,-3.1735,8.0496,-5.6252
61.14,-0.84446,8.6217,-3.0237
164.37,-3.2961,10.338,10.338
62.17,6.17,10.733,-2.3018
252.47,-1.2258,8.8124,3.2144
124.65,-0.46309,9.5751,-1.1441
458.68,-4.1406,6.5922,2.261
124.81,-8.0769,7.355,-4.018
64.29,0.040861,10.529,-2.7922
370.39,-1.9886,6.3607,-2.4517
346.81,-1.2258,5.8295,0.46309
180.33,-1.5663,8.6625,3.909
45.7,-8.8805,10.924,-1.1169
130.93,-2.4517,2.6015,-1.076
209.71,-4.1406,14.56,-3.337
210.44,0.95342,13.062,-5.4073
597.78,-1.3076,7.355,0.23155
57.99,-1.0351,13.293,0.42223
112.56,-5.8567,13.375,-1.9886
291.91,-1.2258,6.4424,-3.9771
139.99,0.19068,12.953,1.5391
50.02,-5.1349,11.141,1.3757
566.37,0.27241,11.836,-1.1441
108.96,0.10896,11.073,0.14982
311.35,-5.6252,5.7069,-0.69464
35.719,1.185,4.8625,-0.14982
195.72,-4.4811,13.757,-2.2201
7.3102,3.0646,6.3198,0.0
245.57,-1.9477,8.2403,1.1169
169.24,-10.106,13.293,-1.757
172.6,-3.7184,11.727,-1.5663
273.34,-5.2438,10.229,3.2553
270.9,-2.9556,6.3607,-1.8796
15.07,-4.018,6.4424,0.57205
18.93,-1.3348,7.1643,-0.65378
484.88,-4.3313,8.7306,0.34051
18.311,-1.3076,9.5751,-2.833
126.06,-8.0496,5.4345,-1.9205
86.127,-3.5277,10.12,0.34051
20.48,0.57205,10.038,-1.1441
73.1,-0.19068,7.0145,-0.99429
164.23,-7.5048,10.038,0.31327
43.43,3.5277,12.367,0.10896
501.58,-2.0294,13.212,-2.0294
69.449,-0.29965,11.686,1.5391
25.44,2.3699,8.4991,-1.6072
21.69,-5.6661,9.6568,-4.3313
426.58,-3.2961,8.3493,3.5277
170.16,-0.34051,4.7535,9.112
17.4,-3.3642,10.27,-3.5685
92.9,-5.4345,11.114,4.3994
14.62,-0.91256,10.529,0.57205
65.169,1.1441,11.959,-2.2201
69.4,-0.50395,7.8862,9.112
73.49,-4.4811,8.431,-1.4982
250.92,-6.279,7.5457,1.0351
42.02,-0.34051,8.2403,1.3757
376.58,-0.76274,8.9622,0.14982
152.05,2.6015,9.8884,-2.3427
165.69,-3.1463,8.54,0.46309
550.88,1.076,7.7364,1.3076
24.6,-6.6331,12.217,0.27241
3.4403,1.5663,9.6568,-0.53119
266.69,-3.4868,9.112,-2.3699
14.71,-1.4982,14.519,1.5663
18.039,0.31327,15.432,1.7298
74.43,0.31327,8.6217,-2.1384
49.76,-3.6775,10.842,0.19068
217.21,0.23155,7.246,-1.076
626.58,-5.4754,7.6955,-6.0883
148.39,-6.17,3.3778,-1.7298
85.06,-2.0294,8.3901,-2.0294
463.39,-2.9148,6.8919,-1.6072
337.38,-5.4345,8.1586,-1.3076
170.32,-1.4165,11.182,-1.6889
243.84,-0.23155,8.431,-0.50395
95.549,-0.65378,12.49,0.69464
388.51,-0.88532,13.212,-0.27241
44.81,-6.4697,12.108,0.65378
96.46,-6.8919,10.188,-1.4574
106.17,-0.34051,10.924,1.3757
231.74,-2.0294,6.4697,-0.27241
204.94,-4.3313,7.1234,0.081722
176.46,-2.5606,7.927,3.8682
223.58,-0.46309,13.253,-0.95342
189.17,-8.9622,5.5162,-0.95342
174.94,-1.3076,7.8862,-3.4868
81.489,1.076,13.443,2.9148
355.64,-6.3198,4.9033,3.4051
84.11,6.6331,7.7772,-3.6775
168.42,-0.99429,4.8216,8.7715
25.326,-11.536,-0.88532,4.3994
369.66,-4.8216,8.2812,-0.50395
24.461,0.19068,10.188,0.040861
253.52,-1.3076,9.3844,2.9148
258.88,-1.7979,9.1529,-0.081722
14.329,1.6889,11.264,-1.3757
21.41,0.19068,8.54,0.0
209.15,-2.1793,9.0848,-3.5277
362.75,-0.50395,4.3313,-0.38137
211.13,-1.9886,8.431,4.7535
652.89,0.23155,7.0553,0.10896
129.31,-1.8796,9.003,-1.6072
590.0,1.7298,4.3721,-1.6072
59.9,-0.46309,9.8884,-1.1441
231.43,-8.3493,12.299,4.1814
95.22,-3.4459,11.536,0.50395
251.16,-2.5334,12.408,-2.3699
482.12,-1.1441,5.598,-0.95342
278.94,-1.4982,9.3436,1.3757
198.59,-7.3958,7.0553,-1.4982
15.6,0.42223,7.5457,-0.38137
262.24,1.3076,12.149,-6.4288
34.64,-1.2667,9.9565,-1.3076
495.79,-1.6889,10.992,-1.1169
211.68,-0.84446,7.464,-0.95342
140.2,-0.34051,11.032,-2.3018
173.06,-1.4165,9.507,-0.27241
38.23,-4.5901,9.5342,2.2201
133.33,0.34051,10.733,-1.6889
53.977,-2.2201,6.6331,1.185
1.1101,-0.76274,5.8567,7.5457
133.59,-0.34051,8.3493,-0.14982
104.83,2.833,7.355,-3.5958
105.22,-1.5663,9.4253,-0.10896
257.09,1.076,10.529,0.88532
12.43,0.46309,9.8475,-1.1169
64.62,-9.003,14.41,-0.84446
110.5,0.14982,5.4754,8.2403
187.96,-0.61292,6.0474,7.5457
33.739,0.95342,10.338,-0.91256
217.57,-3.5277,5.4754,-0.38137
191.98,0.61292,4.7535,8.4719
335.92,-1.5663,8.9213,2.4925
11.49,-5.8976,12.449,1.185
113.47,-3.9771,6.5922,0.34051
101.98,-3.6775,3.3778,0.34051
