carat,depth,table,x,y,z,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_E,color_F,color_G,color_H,color_I,color_J,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
0.51,61.5,56.0,5.14,5.17,3.17,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1.12,57.9,57.0,6.86,6.83,3.96,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.34,62.2,53.0,4.51,4.46,2.79,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.02,60.5,56.0,6.55,6.48,3.94,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.5,62.8,56.0,5.05,5.07,3.18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
0.53,63.0,57.0,5.16,5.13,3.24,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.9,62.3,55.0,6.14,6.18,3.84,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0.47,61.7,56.0,5.01,4.98,3.08,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.72,62.4,55.0,5.72,5.75,3.58,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.53,62.0,56.0,5.19,5.17,3.21,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.71,61.8,57.0,5.73,5.7,3.53,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.24,62.1,58.0,6.92,6.88,4.28,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.31,62.6,56.0,4.33,4.36,2.72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.33,60.4,57.0,4.48,4.52,2.72,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.7,62.9,60.0,7.61,7.56,4.77,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1.51,63.2,56.0,7.22,7.28,4.58,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
0.31,62.1,54.2,4.31,4.35,2.69,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.35,63.3,57.0,4.51,4.53,2.86,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.52,61.0,56.0,5.18,5.24,3.18,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.51,57.5,59.0,7.56,7.51,4.33,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.7,58.2,66.0,5.77,5.74,3.35,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.32,60.1,60.0,4.47,4.42,2.67,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.31,54.2,65.0,4.61,4.58,2.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.23,62.7,58.0,6.82,6.79,4.27,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.7,62.1,56.0,5.67,5.71,3.53,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.51,63.6,58.0,8.51,8.59,5.44,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1.0,60.7,56.0,6.5,6.51,3.95,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0.71,63.0,56.0,5.62,5.65,3.55,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0.51,63.5,56.0,5.09,5.05,3.22,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
0.9,60.9,56.0,6.26,6.21,3.8,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.31,60.2,59.0,4.42,4.39,2.65,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.3,60.9,58.0,4.35,4.32,2.64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.33,60.8,56.0,4.46,4.42,2.7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.71,62.8,57.0,5.64,5.67,3.55,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1.09,61.4,58.0,6.6,6.65,4.07,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2.0,61.9,59.0,8.02,8.0,4.98,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.27,60.9,57.0,7.02,6.97,4.26,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.91,63.6,56.0,6.11,6.13,3.89,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0.52,62.2,54.0,5.16,5.19,3.22,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.52,65.8,57.0,7.18,7.11,4.7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.07,61.4,57.0,6.56,6.63,4.05,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.34,61.7,56.0,4.53,4.48,2.78,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.65,59.6,58.0,5.65,5.62,3.36,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.53,61.9,55.0,5.19,5.22,3.22,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.9,61.2,60.0,6.14,6.19,3.77,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3,61.6,61.0,4.23,4.28,2.62,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0.41,58.2,59.0,4.92,4.88,2.85,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.35,61.2,55.0,4.62,4.59,2.82,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.7,61.3,59.0,5.68,5.7,3.49,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.26,61.6,57.0,4.1,4.08,2.52,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.31,62.6,58.0,4.29,4.33,2.7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.3,61.9,61.0,4.27,4.29,2.65,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0.37,59.9,55.0,4.71,4.75,2.83,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0.3,62.0,59.0,4.27,4.22,2.63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.43,61.6,56.0,4.85,4.86,2.99,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.61,62.0,54.0,5.48,5.5,3.4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.28,60.3,59.0,6.99,7.03,4.23,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1.09,61.6,56.0,6.6,6.64,4.08,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.5,62.8,62.0,7.25,7.22,4.54,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1.03,63.3,59.0,6.4,6.45,4.07,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.9,62.4,61.0,6.03,6.11,3.79,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1.01,62.7,59.0,6.3,6.42,3.99,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1.34,59.1,60.0,7.15,7.19,4.24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.56,60.7,57.0,5.31,5.34,3.23,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.43,62.9,56.0,4.83,4.8,3.03,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.34,61.6,56.0,7.1,7.05,4.36,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2.01,62.8,59.0,8.03,7.97,5.02,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.3,62.0,56.0,4.34,4.3,2.68,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.7,62.5,61.0,5.62,5.67,3.53,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0.3,63.2,55.0,4.27,4.3,2.71,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.67,61.0,57.0,5.68,5.63,3.45,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.3,63.5,58.0,4.27,4.24,2.7,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0.31,58.8,59.0,4.44,4.47,2.62,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0.52,62.0,55.0,5.14,5.17,3.19,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.0,62.2,54.0,6.45,6.42,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.09,61.6,55.0,6.59,6.65,4.08,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2.02,60.1,59.0,8.21,8.29,4.96,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.33,62.3,55.0,4.47,4.42,2.77,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.9,61.7,58.0,6.15,6.2,3.81,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1.35,62.3,58.0,7.1,7.05,4.41,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.01,58.5,56.0,6.6,6.69,3.89,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0.41,61.0,56.0,4.82,4.78,2.93,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2.17,62.2,62.0,8.32,8.24,5.15,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.44,61.3,60.0,4.94,4.88,3.01,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.3,60.5,60.0,4.29,4.31,2.6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.35,60.2,57.0,4.6,4.64,2.78,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.56,62.0,56.0,5.28,5.33,3.29,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1.68,59.2,57.0,7.83,7.72,4.6,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,62.4,58.0,6.33,6.36,3.96,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.32,60.9,60.0,4.43,4.4,2.69,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.73,64.1,58.8,5.63,5.67,3.62,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.63,61.8,56.0,7.53,7.58,4.67,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.72,62.4,57.0,5.73,5.72,3.57,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.3,61.8,56.0,4.31,4.33,2.67,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.42,61.4,57.0,4.78,4.83,2.95,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.55,61.4,55.0,5.24,5.28,3.23,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.7,62.6,54.0,7.63,7.58,4.77,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.5,61.6,53.0,5.13,5.09,3.15,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.41,59.2,58.0,4.8,4.83,2.85,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.52,61.0,58.0,5.18,5.22,3.17,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0.3,61.7,57.0,4.3,4.32,2.66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.9,64.1,56.0,6.04,6.07,3.88,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.27,61.2,58.0,4.16,4.2,2.56,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1.0,63.9,55.0,6.28,6.34,4.03,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.04,62.6,56.0,6.55,6.48,4.08,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2.09,62.1,58.0,8.22,8.17,5.09,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.33,62.1,55.0,4.47,4.45,2.77,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.3,63.8,57.0,4.26,4.24,2.71,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.51,61.7,55.0,5.11,5.14,3.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.41,61.3,56.0,4.79,4.77,2.93,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.3,62.3,58.0,4.26,4.28,2.66,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1.07,61.6,57.0,6.55,6.59,4.05,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0.58,62.1,56.0,5.33,5.37,3.32,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.82,67.3,58.0,7.5,7.47,5.04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.42,57.7,59.8,4.95,4.96,2.86,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2.03,62.7,55.0,8.07,8.14,5.08,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0.75,64.1,54.0,5.78,5.76,3.7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.92,61.7,59.0,6.18,6.27,3.84,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2.51,62.2,58.0,8.73,8.67,5.41,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2.0,57.3,65.0,8.26,8.22,4.72,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.51,61.8,54.7,5.12,5.15,31.8,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
0.5,62.4,55.0,5.09,5.11,3.18,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.71,64.0,59.0,5.55,5.61,3.57,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.91,62.1,56.0,6.26,6.21,3.87,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.56,61.7,57.0,5.29,5.31,3.27,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.37,61.4,56.0,4.63,4.65,2.85,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.01,65.9,54.0,6.18,6.27,4.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.01,62.7,56.0,6.4,6.35,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.58,61.8,55.0,5.39,5.35,3.32,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.32,62.9,55.0,4.41,4.37,2.76,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.5,60.6,56.0,5.13,5.16,3.12,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
0.65,59.3,57.0,5.59,5.47,3.28,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.09,61.9,55.0,6.64,6.6,4.1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.9,63.6,59.0,6.05,6.09,3.86,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.46,62.3,57.0,4.87,4.92,3.05,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1.3,60.4,59.0,7.06,7.12,4.28,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.56,60.2,57.0,5.36,5.4,3.24,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
0.62,60.3,57.0,5.52,5.57,3.35,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.31,61.6,57.0,6.99,7.04,4.32,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.7,62.5,61.0,5.72,5.57,3.55,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.3,61.7,57.0,4.31,4.34,2.67,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.0,60.7,57.0,6.5,6.45,3.93,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.53,64.7,58.0,7.24,7.22,4.68,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2.29,61.8,59.0,8.52,8.45,5.24,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.71,62.0,54.0,5.72,5.76,3.56,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.39,60.8,58.0,4.72,4.76,2.88,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.46,63.5,57.0,4.85,4.91,3.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.5,62.2,61.0,5.09,5.07,3.16,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.23,62.2,57.0,6.8,6.87,4.25,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0.91,61.6,57.0,6.23,6.24,3.84,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1.51,60.2,63.0,7.39,7.36,4.44,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
0.54,61.3,56.0,5.3,5.27,3.24,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.91,58.3,60.0,6.4,6.33,3.71,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.2,62.3,57.0,6.83,6.75,4.23,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.7,62.5,62.0,5.58,5.56,3.48,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.72,59.7,56.0,5.83,5.89,3.5,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1.01,63.3,58.0,6.37,6.4,4.04,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.32,61.3,57.0,4.42,4.45,2.72,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.7,61.1,56.0,5.72,5.76,3.51,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0.9,61.5,56.0,6.15,6.2,3.8,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
0.53,62.4,59.0,5.18,5.21,3.24,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.02,63.3,58.0,6.35,6.39,4.03,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.5,63.1,57.0,7.25,7.29,4.59,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2.11,65.0,56.0,8.06,8.01,5.22,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.39,60.8,56.0,4.76,4.78,2.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.02,62.9,58.0,6.34,6.42,4.01,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.31,62.4,55.0,4.33,4.36,2.71,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.7,62.9,57.0,5.59,5.63,3.53,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
0.8,60.2,57.0,6.05,6.01,3.63,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.7,61.7,56.0,5.74,5.71,3.53,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.7,62.5,58.0,5.63,5.67,3.53,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.01,62.2,56.0,6.35,6.44,3.98,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0.37,60.3,58.0,4.62,4.66,2.8,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2.06,61.0,59.0,8.24,8.21,5.02,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.39,63.5,56.0,4.65,4.67,2.96,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1.17,62.1,56.0,6.8,6.75,4.21,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.38,61.4,56.0,4.68,4.7,2.88,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.8,61.7,56.0,5.96,6.0,3.69,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.27,61.7,56.0,6.9,7.03,4.3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.52,61.8,55.0,5.16,5.19,3.2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.01,62.6,59.0,6.38,6.43,4.01,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.53,60.0,57.0,5.3,5.27,3.17,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.91,63.2,56.0,6.08,6.14,3.86,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
0.32,60.7,58.0,4.4,4.43,2.68,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.71,64.8,63.0,5.63,5.51,3.61,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.2,63.0,58.0,6.75,6.71,4.24,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.31,62.1,54.0,4.37,4.33,2.7,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.7,62.2,61.6,5.63,5.66,3.51,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.32,62.5,58.0,4.43,4.4,2.76,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.3,62.3,55.0,4.3,4.34,2.69,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2.01,64.4,56.0,7.84,7.9,5.07,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0.65,61.8,55.0,5.57,5.6,3.45,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.23,61.5,56.0,3.95,4.0,2.44,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0.71,57.9,61.0,5.88,5.96,3.43,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0.34,62.3,55.0,4.49,4.53,2.81,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.13,60.0,61.0,6.71,6.78,4.05,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0.3,61.1,58.0,4.33,4.35,2.65,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1.24,60.0,59.0,6.98,7.01,4.2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0.53,61.7,55.0,5.2,5.24,3.22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.16,62.1,58.0,6.78,6.71,4.19,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.33,59.4,59.0,4.52,4.5,2.68,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.72,63.0,57.0,5.69,5.73,3.6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.3,62.6,61.0,4.2,4.24,2.64,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2.02,62.7,59.0,8.04,7.98,5.02,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1.06,63.0,55.0,6.49,6.44,4.08,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.84,63.6,57.0,5.98,5.93,3.79,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.39,61.6,61.0,4.71,4.74,2.91,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.3,64.2,57.0,4.24,4.13,2.69,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.41,60.9,57.0,4.76,4.79,2.91,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.31,60.9,56.0,4.37,4.4,2.67,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1.01,63.7,58.0,6.36,6.32,4.04,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.36,62.8,57.0,4.52,4.55,2.85,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0.5,64.2,55.0,5.01,5.08,3.24,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.14,62.6,56.0,6.63,6.69,4.17,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
0.9,63.4,54.0,6.11,6.16,3.89,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
0.97,62.2,56.0,6.34,6.29,3.94,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1.22,62.3,57.0,6.85,6.8,4.25,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.39,60.8,57.0,4.72,4.75,2.88,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0.31,60.8,60.0,4.42,4.37,2.67,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.9,60.8,59.0,6.24,6.19,3.78,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.71,62.2,56.0,5.69,5.72,3.55,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.76,61.8,56.0,5.85,5.87,3.62,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1.5,63.6,58.0,7.18,7.25,4.59,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.53,61.1,55.0,5.24,5.26,3.21,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.31,59.3,59.0,4.48,4.42,2.64,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.51,61.0,60.0,7.34,7.29,4.46,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.3,63.6,57.0,4.24,4.22,2.69,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.9,64.6,54.0,6.09,6.14,3.95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.07,61.7,55.0,6.53,6.57,4.04,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.56,62.4,53.7,7.43,7.48,4.65,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.51,63.0,58.0,5.05,5.07,3.19,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.54,62.3,56.0,5.17,5.22,3.24,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1.5,62.0,62.0,7.31,7.25,4.51,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.53,60.8,58.0,5.19,5.21,3.16,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0.3,61.8,58.0,4.28,4.26,2.64,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.35,62.4,57.0,4.49,4.52,2.81,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.52,62.0,55.0,5.19,5.14,3.2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.05,64.3,58.0,6.5,6.35,4.13,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.42,63.1,57.0,4.76,4.78,3.01,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
