Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area1,Wilderness_Area2,Wilderness_Area3
2704.0,90.0,12.0,450.0,104.0,1358.0,239.0,220.0,110.0,2497.0,1.0,0.0,0.0
2716.0,194.0,2.0,255.0,12.0,2250.0,219.0,240.0,158.0,4338.0,1.0,0.0,0.0
2860.0,79.0,16.0,201.0,28.0,3026.0,240.0,209.0,95.0,4334.0,1.0,0.0,0.0
2926.0,140.0,15.0,616.0,43.0,4597.0,241.0,235.0,120.0,5351.0,1.0,0.0,0.0
2912.0,207.0,9.0,339.0,74.0,2967.0,214.0,248.0,169.0,2089.0,1.0,0.0,0.0
2875.0,129.0,16.0,234.0,27.0,3510.0,245.0,229.0,107.0,1664.0,1.0,0.0,0.0
2559.0,97.0,10.0,402.0,-29.0,459.0,237.0,225.0,119.0,1033.0,1.0,0.0,0.0
2876.0,327.0,13.0,268.0,27.0,3001.0,188.0,225.0,176.0,2730.0,1.0,0.0,0.0
2781.0,37.0,10.0,218.0,55.0,3000.0,220.0,219.0,133.0,6303.0,1.0,0.0,0.0
2712.0,47.0,15.0,553.0,32.0,1262.0,224.0,205.0,111.0,2717.0,1.0,0.0,0.0
2654.0,28.0,5.0,258.0,11.0,1307.0,218.0,230.0,148.0,5977.0,1.0,0.0,0.0
2600.0,124.0,7.0,127.0,16.0,424.0,233.0,235.0,135.0,1385.0,1.0,0.0,0.0
2630.0,123.0,8.0,319.0,29.0,577.0,234.0,234.0,132.0,1445.0,1.0,0.0,0.0
2917.0,290.0,6.0,324.0,85.0,2900.0,202.0,239.0,176.0,2030.0,1.0,0.0,0.0
2726.0,75.0,11.0,150.0,35.0,1736.0,234.0,219.0,116.0,3511.0,1.0,0.0,0.0
2987.0,173.0,8.0,497.0,70.0,4478.0,225.0,244.0,152.0,1865.0,1.0,0.0,0.0
2725.0,90.0,6.0,212.0,24.0,2107.0,229.0,231.0,136.0,6220.0,1.0,0.0,0.0
2866.0,81.0,9.0,256.0,33.0,2802.0,233.0,224.0,123.0,2725.0,1.0,0.0,0.0
2691.0,45.0,7.0,175.0,33.0,2017.0,222.0,225.0,138.0,4852.0,1.0,0.0,0.0
2952.0,126.0,9.0,180.0,0.0,4446.0,235.0,234.0,130.0,5247.0,1.0,0.0,0.0
3007.0,313.0,31.0,366.0,226.0,2513.0,123.0,200.0,209.0,1529.0,0.0,0.0,1.0
3234.0,159.0,21.0,242.0,68.0,808.0,237.0,239.0,122.0,2048.0,0.0,1.0,0.0
2949.0,189.0,8.0,67.0,12.0,2409.0,221.0,246.0,160.0,932.0,0.0,0.0,1.0
3247.0,270.0,13.0,624.0,44.0,1539.0,185.0,244.0,198.0,1374.0,0.0,0.0,1.0
3101.0,122.0,9.0,127.0,12.0,1790.0,235.0,233.0,129.0,2333.0,0.0,0.0,1.0
2787.0,223.0,9.0,0.0,0.0,2042.0,209.0,249.0,176.0,957.0,0.0,0.0,1.0
2775.0,269.0,19.0,60.0,9.0,1848.0,168.0,244.0,213.0,1641.0,0.0,0.0,1.0
3039.0,314.0,25.0,402.0,257.0,2580.0,145.0,212.0,202.0,1543.0,0.0,0.0,1.0
3036.0,266.0,16.0,212.0,10.0,661.0,177.0,245.0,206.0,900.0,0.0,0.0,1.0
3230.0,151.0,20.0,190.0,64.0,649.0,241.0,236.0,115.0,2082.0,0.0,1.0,0.0
3251.0,13.0,8.0,537.0,75.0,1414.0,213.0,225.0,149.0,1556.0,0.0,0.0,1.0
2810.0,268.0,29.0,85.0,36.0,2163.0,134.0,236.0,234.0,1544.0,0.0,0.0,1.0
2961.0,169.0,7.0,108.0,11.0,2345.0,226.0,243.0,151.0,1015.0,0.0,0.0,1.0
3171.0,151.0,5.0,124.0,26.0,277.0,226.0,240.0,148.0,2291.0,0.0,1.0,0.0
3191.0,347.0,9.0,417.0,81.0,1180.0,204.0,226.0,161.0,1661.0,0.0,0.0,1.0
2887.0,205.0,24.0,90.0,47.0,2713.0,198.0,253.0,179.0,658.0,0.0,0.0,1.0
3151.0,102.0,13.0,339.0,82.0,1080.0,241.0,223.0,110.0,1521.0,0.0,0.0,1.0
2840.0,270.0,37.0,120.0,69.0,2173.0,101.0,223.0,246.0,1410.0,0.0,0.0,1.0
2843.0,277.0,38.0,120.0,72.0,2184.0,95.0,216.0,246.0,1437.0,0.0,0.0,1.0
3023.0,256.0,16.0,466.0,86.0,2663.0,181.0,248.0,204.0,983.0,0.0,0.0,1.0
3251.0,31.0,10.0,283.0,85.0,698.0,218.0,218.0,135.0,1981.0,0.0,1.0,0.0
2834.0,257.0,35.0,85.0,50.0,2363.0,120.0,236.0,240.0,1749.0,0.0,0.0,1.0
2892.0,291.0,21.0,256.0,79.0,794.0,156.0,231.0,213.0,1833.0,0.0,0.0,1.0
3083.0,256.0,20.0,402.0,75.0,3325.0,168.0,248.0,215.0,1535.0,0.0,0.0,1.0
2904.0,298.0,21.0,335.0,91.0,845.0,156.0,227.0,209.0,1869.0,0.0,0.0,1.0
3238.0,156.0,22.0,268.0,72.0,834.0,239.0,236.0,115.0,2032.0,0.0,1.0,0.0
3123.0,239.0,17.0,470.0,47.0,3475.0,188.0,252.0,199.0,1383.0,0.0,0.0,1.0
3236.0,254.0,14.0,716.0,85.0,3313.0,188.0,248.0,198.0,1006.0,0.0,0.0,1.0
3252.0,274.0,12.0,808.0,101.0,3339.0,187.0,243.0,195.0,1008.0,0.0,0.0,1.0
3136.0,306.0,15.0,360.0,60.0,3085.0,178.0,231.0,192.0,1323.0,0.0,0.0,1.0
2625.0,101.0,20.0,0.0,0.0,1410.0,249.0,209.0,80.0,981.0,0.0,0.0,1.0
2754.0,286.0,16.0,60.0,3.0,1560.0,175.0,238.0,203.0,1233.0,0.0,0.0,1.0
2908.0,62.0,4.0,60.0,-2.0,2287.0,223.0,232.0,145.0,339.0,0.0,0.0,1.0
2992.0,232.0,30.0,446.0,195.0,2301.0,159.0,250.0,215.0,1295.0,0.0,0.0,1.0
2890.0,67.0,13.0,60.0,-7.0,2402.0,232.0,215.0,112.0,366.0,0.0,0.0,1.0
2728.0,97.0,19.0,42.0,5.0,1116.0,247.0,210.0,85.0,646.0,0.0,0.0,1.0
3005.0,174.0,17.0,216.0,40.0,1315.0,228.0,246.0,144.0,579.0,0.0,0.0,1.0
3062.0,279.0,9.0,108.0,25.0,3020.0,195.0,242.0,186.0,1634.0,0.0,0.0,1.0
2981.0,284.0,33.0,300.0,197.0,2470.0,114.0,220.0,236.0,1575.0,0.0,0.0,1.0
3058.0,256.0,15.0,295.0,32.0,3478.0,183.0,248.0,203.0,1583.0,0.0,0.0,1.0
2603.0,107.0,22.0,0.0,0.0,1471.0,251.0,209.0,75.0,1048.0,0.0,0.0,1.0
3022.0,265.0,20.0,192.0,39.0,3427.0,165.0,245.0,216.0,1749.0,0.0,0.0,1.0
3196.0,146.0,17.0,228.0,30.0,446.0,241.0,235.0,117.0,2210.0,0.0,1.0,0.0
2913.0,103.0,17.0,60.0,0.0,2318.0,246.0,216.0,92.0,516.0,0.0,0.0,1.0
2859.0,215.0,11.0,150.0,8.0,633.0,209.0,251.0,177.0,484.0,0.0,0.0,1.0
2915.0,269.0,27.0,285.0,118.0,2333.0,140.0,238.0,231.0,1395.0,0.0,0.0,1.0
2943.0,120.0,4.0,30.0,6.0,2415.0,226.0,236.0,145.0,900.0,0.0,0.0,1.0
3280.0,111.0,4.0,591.0,119.0,1110.0,227.0,235.0,143.0,1828.0,0.0,1.0,0.0
3253.0,358.0,13.0,391.0,87.0,875.0,199.0,215.0,153.0,1909.0,0.0,1.0,0.0
2942.0,185.0,20.0,180.0,49.0,2554.0,219.0,250.0,155.0,850.0,0.0,0.0,1.0
3029.0,257.0,14.0,190.0,32.0,3479.0,185.0,248.0,200.0,1727.0,0.0,0.0,1.0
2763.0,282.0,24.0,85.0,18.0,1577.0,148.0,234.0,222.0,1215.0,0.0,0.0,1.0
2994.0,274.0,25.0,247.0,-31.0,566.0,146.0,237.0,226.0,878.0,0.0,0.0,1.0
2794.0,298.0,14.0,153.0,52.0,2401.0,181.0,235.0,193.0,633.0,0.0,0.0,1.0
2988.0,157.0,12.0,470.0,68.0,1994.0,233.0,241.0,137.0,1243.0,0.0,0.0,1.0
2915.0,276.0,17.0,240.0,84.0,726.0,174.0,242.0,207.0,1756.0,0.0,0.0,1.0
2977.0,157.0,12.0,95.0,23.0,1237.0,233.0,242.0,138.0,518.0,0.0,0.0,1.0
3027.0,168.0,14.0,277.0,40.0,1423.0,231.0,245.0,142.0,566.0,0.0,0.0,1.0
3254.0,238.0,6.0,582.0,51.0,1577.0,209.0,245.0,173.0,1368.0,0.0,0.0,1.0
2855.0,263.0,35.0,127.0,71.0,2375.0,116.0,232.0,242.0,1710.0,0.0,0.0,1.0
3060.0,238.0,18.0,402.0,271.0,2632.0,183.0,252.0,203.0,1595.0,0.0,0.0,1.0
2826.0,223.0,17.0,42.0,15.0,1300.0,195.0,254.0,191.0,433.0,0.0,0.0,1.0
2988.0,199.0,18.0,247.0,38.0,2430.0,211.0,253.0,170.0,1019.0,0.0,0.0,1.0
2633.0,109.0,19.0,0.0,0.0,1392.0,249.0,215.0,86.0,953.0,0.0,0.0,1.0
2783.0,242.0,21.0,67.0,21.0,966.0,175.0,252.0,210.0,1664.0,0.0,0.0,1.0
2752.0,135.0,15.0,30.0,-5.0,1237.0,242.0,232.0,115.0,2040.0,0.0,0.0,1.0
3032.0,260.0,16.0,216.0,49.0,3420.0,179.0,247.0,205.0,1719.0,0.0,0.0,1.0
2841.0,234.0,11.0,42.0,4.0,726.0,201.0,250.0,185.0,600.0,0.0,0.0,1.0
2911.0,88.0,15.0,124.0,14.0,2324.0,241.0,214.0,99.0,301.0,0.0,0.0,1.0
3245.0,352.0,14.0,631.0,42.0,1415.0,195.0,215.0,157.0,1524.0,0.0,0.0,1.0
3035.0,252.0,12.0,212.0,27.0,3472.0,193.0,248.0,193.0,1697.0,0.0,0.0,1.0
3111.0,254.0,13.0,277.0,35.0,3009.0,190.0,248.0,196.0,1421.0,0.0,0.0,1.0
3273.0,89.0,22.0,603.0,112.0,1302.0,247.0,198.0,68.0,1718.0,0.0,1.0,0.0
2826.0,264.0,33.0,108.0,55.0,2190.0,122.0,234.0,240.0,1530.0,0.0,0.0,1.0
2870.0,334.0,21.0,162.0,54.0,1189.0,166.0,206.0,176.0,1747.0,0.0,0.0,1.0
3033.0,249.0,31.0,350.0,251.0,2577.0,139.0,244.0,231.0,1608.0,0.0,0.0,1.0
2835.0,232.0,27.0,212.0,14.0,912.0,165.0,252.0,213.0,313.0,0.0,0.0,1.0
2828.0,251.0,36.0,67.0,44.0,2378.0,121.0,237.0,238.0,1777.0,0.0,0.0,1.0
3278.0,270.0,17.0,779.0,127.0,3271.0,174.0,244.0,208.0,937.0,0.0,0.0,1.0
2836.0,267.0,26.0,108.0,37.0,808.0,145.0,240.0,228.0,1827.0,0.0,0.0,1.0
3288.0,245.0,13.0,566.0,90.0,1130.0,194.0,250.0,193.0,1666.0,0.0,1.0,0.0
2866.0,262.0,10.0,313.0,11.0,1001.0,195.0,245.0,189.0,1861.0,0.0,0.0,1.0
2958.0,187.0,8.0,67.0,8.0,2317.0,221.0,246.0,159.0,1024.0,0.0,0.0,1.0
3010.0,269.0,21.0,150.0,27.0,3463.0,162.0,242.0,218.0,1782.0,0.0,0.0,1.0
2798.0,263.0,17.0,30.0,8.0,845.0,177.0,246.0,207.0,1749.0,0.0,0.0,1.0
2994.0,256.0,33.0,400.0,197.0,2353.0,128.0,239.0,237.0,1361.0,0.0,0.0,1.0
3169.0,160.0,19.0,124.0,3.0,552.0,236.0,240.0,127.0,2240.0,0.0,1.0,0.0
2961.0,292.0,9.0,60.0,6.0,3165.0,196.0,239.0,183.0,1332.0,0.0,0.0,1.0
2849.0,293.0,8.0,60.0,10.0,636.0,198.0,239.0,180.0,488.0,0.0,0.0,1.0
2901.0,201.0,19.0,120.0,61.0,2681.0,208.0,253.0,173.0,700.0,0.0,0.0,1.0
2765.0,267.0,12.0,30.0,4.0,1719.0,188.0,245.0,196.0,1480.0,0.0,0.0,1.0
2823.0,233.0,17.0,85.0,9.0,1195.0,189.0,253.0,198.0,218.0,0.0,0.0,1.0
2873.0,238.0,19.0,175.0,40.0,731.0,183.0,253.0,203.0,589.0,0.0,0.0,1.0
3173.0,149.0,17.0,90.0,7.0,616.0,240.0,237.0,121.0,2226.0,0.0,1.0,0.0
2759.0,282.0,21.0,30.0,11.0,2282.0,159.0,237.0,215.0,726.0,0.0,0.0,1.0
3280.0,137.0,19.0,598.0,119.0,1159.0,245.0,229.0,105.0,1844.0,0.0,1.0,0.0
3251.0,137.0,11.0,258.0,85.0,711.0,237.0,236.0,128.0,2006.0,0.0,1.0,0.0
2922.0,76.0,15.0,30.0,9.0,2279.0,237.0,212.0,102.0,510.0,0.0,0.0,1.0
3157.0,83.0,9.0,361.0,88.0,1080.0,233.0,224.0,122.0,1529.0,0.0,0.0,1.0
2832.0,278.0,28.0,85.0,19.0,752.0,134.0,232.0,231.0,1811.0,0.0,0.0,1.0
2863.0,277.0,29.0,175.0,101.0,1136.0,131.0,231.0,233.0,1273.0,0.0,0.0,1.0
2755.0,215.0,22.0,30.0,-10.0,1739.0,193.0,254.0,189.0,1200.0,0.0,0.0,1.0
2966.0,242.0,23.0,297.0,127.0,937.0,168.0,251.0,214.0,569.0,0.0,0.0,1.0
3010.0,135.0,37.0,376.0,208.0,2227.0,248.0,196.0,40.0,1816.0,0.0,0.0,1.0
2862.0,268.0,39.0,300.0,153.0,2438.0,94.0,221.0,248.0,787.0,0.0,0.0,1.0
2797.0,84.0,27.0,300.0,148.0,1138.0,246.0,183.0,48.0,752.0,0.0,0.0,1.0
2740.0,116.0,29.0,85.0,31.0,1168.0,254.0,198.0,50.0,671.0,0.0,0.0,1.0
2755.0,89.0,26.0,67.0,21.0,2250.0,248.0,189.0,54.0,331.0,0.0,0.0,1.0
2797.0,69.0,18.0,134.0,6.0,2003.0,236.0,202.0,91.0,1909.0,0.0,0.0,1.0
3048.0,233.0,20.0,469.0,82.0,1273.0,183.0,253.0,203.0,648.0,0.0,0.0,1.0
2982.0,297.0,7.0,319.0,102.0,990.0,201.0,238.0,176.0,962.0,0.0,0.0,1.0
2823.0,243.0,33.0,210.0,114.0,2336.0,140.0,245.0,229.0,824.0,0.0,0.0,1.0
3021.0,196.0,17.0,150.0,20.0,1490.0,214.0,252.0,167.0,426.0,0.0,0.0,1.0
3129.0,158.0,21.0,726.0,315.0,1771.0,237.0,238.0,121.0,604.0,0.0,0.0,1.0
2926.0,209.0,21.0,120.0,-5.0,960.0,199.0,254.0,182.0,700.0,0.0,0.0,1.0
2899.0,204.0,30.0,366.0,73.0,930.0,189.0,250.0,178.0,426.0,0.0,0.0,1.0
3117.0,240.0,23.0,150.0,39.0,2840.0,169.0,252.0,213.0,366.0,0.0,0.0,1.0
3148.0,318.0,12.0,616.0,111.0,1959.0,187.0,229.0,181.0,792.0,0.0,0.0,1.0
2875.0,146.0,21.0,150.0,29.0,2038.0,243.0,232.0,106.0,1371.0,0.0,0.0,1.0
2880.0,103.0,25.0,124.0,78.0,2280.0,252.0,198.0,58.0,1645.0,0.0,0.0,1.0
2816.0,304.0,14.0,30.0,5.0,2482.0,179.0,231.0,192.0,854.0,0.0,0.0,1.0
2986.0,245.0,25.0,212.0,44.0,1215.0,161.0,250.0,220.0,495.0,0.0,0.0,1.0
2962.0,111.0,24.0,192.0,36.0,1674.0,253.0,206.0,66.0,1406.0,0.0,0.0,1.0
2786.0,275.0,24.0,150.0,65.0,1187.0,150.0,237.0,223.0,1566.0,0.0,0.0,1.0
3105.0,182.0,23.0,570.0,68.0,2379.0,220.0,247.0,148.0,1209.0,0.0,0.0,1.0
2845.0,53.0,22.0,30.0,0.0,1987.0,226.0,187.0,84.0,1747.0,0.0,0.0,1.0
2896.0,93.0,36.0,228.0,112.0,2268.0,248.0,161.0,0.0,1914.0,0.0,0.0,1.0
3275.0,202.0,7.0,930.0,61.0,579.0,217.0,246.0,165.0,2844.0,0.0,0.0,1.0
2833.0,290.0,19.0,255.0,148.0,1962.0,163.0,234.0,209.0,1233.0,0.0,0.0,1.0
2772.0,87.0,30.0,180.0,75.0,1062.0,247.0,174.0,33.0,1167.0,0.0,0.0,1.0
3078.0,151.0,12.0,190.0,23.0,1892.0,235.0,240.0,133.0,1806.0,0.0,0.0,1.0
2920.0,81.0,37.0,268.0,136.0,2263.0,241.0,150.0,0.0,1905.0,0.0,0.0,1.0
2857.0,87.0,25.0,180.0,75.0,1434.0,247.0,190.0,57.0,1994.0,0.0,0.0,1.0
2823.0,110.0,32.0,108.0,72.0,2130.0,254.0,187.0,34.0,732.0,0.0,0.0,1.0
2918.0,230.0,22.0,228.0,98.0,2322.0,181.0,254.0,203.0,1950.0,0.0,0.0,1.0
3012.0,264.0,20.0,446.0,75.0,2647.0,165.0,245.0,216.0,942.0,0.0,0.0,1.0
2886.0,190.0,15.0,268.0,73.0,1597.0,219.0,250.0,161.0,2032.0,0.0,0.0,1.0
3042.0,134.0,39.0,404.0,174.0,2190.0,247.0,190.0,31.0,1643.0,0.0,0.0,1.0
2794.0,209.0,31.0,324.0,-82.0,3120.0,180.0,250.0,186.0,1627.0,0.0,0.0,1.0
2798.0,0.0,18.0,255.0,143.0,2266.0,190.0,203.0,147.0,1994.0,0.0,0.0,1.0
2653.0,118.0,33.0,108.0,69.0,1590.0,254.0,191.0,36.0,1116.0,0.0,0.0,1.0
2968.0,225.0,22.0,466.0,148.0,1289.0,185.0,254.0,199.0,218.0,0.0,0.0,1.0
2950.0,171.0,24.0,1130.0,155.0,2614.0,228.0,243.0,132.0,1290.0,0.0,0.0,1.0
2971.0,200.0,23.0,42.0,19.0,1939.0,204.0,253.0,172.0,420.0,0.0,0.0,1.0
2801.0,193.0,27.0,85.0,36.0,1725.0,206.0,249.0,162.0,2295.0,0.0,0.0,1.0
3005.0,189.0,10.0,85.0,4.0,1465.0,221.0,248.0,160.0,366.0,0.0,0.0,1.0
2975.0,204.0,29.0,212.0,24.0,1611.0,190.0,250.0,177.0,1082.0,0.0,0.0,1.0
2914.0,204.0,27.0,153.0,82.0,2471.0,195.0,252.0,177.0,2089.0,0.0,0.0,1.0
2737.0,80.0,24.0,120.0,40.0,1062.0,243.0,188.0,61.0,1243.0,0.0,0.0,1.0
2653.0,253.0,29.0,42.0,12.0,1019.0,141.0,244.0,231.0,1340.0,0.0,0.0,1.0
2853.0,88.0,21.0,108.0,49.0,2342.0,246.0,200.0,73.0,1657.0,0.0,0.0,1.0
2771.0,244.0,22.0,42.0,13.0,2347.0,170.0,251.0,214.0,767.0,0.0,0.0,1.0
2946.0,210.0,30.0,323.0,130.0,1323.0,183.0,251.0,187.0,124.0,0.0,0.0,1.0
3116.0,290.0,15.0,680.0,79.0,1969.0,176.0,237.0,201.0,779.0,0.0,0.0,1.0
2951.0,202.0,28.0,350.0,19.0,1020.0,195.0,251.0,176.0,450.0,0.0,0.0,1.0
2807.0,57.0,20.0,175.0,16.0,2028.0,229.0,192.0,87.0,1943.0,0.0,0.0,1.0
2815.0,75.0,30.0,379.0,166.0,1036.0,240.0,169.0,38.0,713.0,0.0,0.0,1.0
2726.0,265.0,38.0,162.0,92.0,1146.0,99.0,225.0,247.0,1410.0,0.0,0.0,1.0
2868.0,116.0,17.0,108.0,17.0,1825.0,247.0,221.0,96.0,1725.0,0.0,0.0,1.0
2695.0,102.0,32.0,95.0,34.0,1652.0,253.0,181.0,31.0,1406.0,0.0,0.0,1.0
3018.0,223.0,36.0,175.0,12.0,3097.0,152.0,246.0,209.0,1006.0,0.0,0.0,1.0
2837.0,286.0,9.0,162.0,68.0,2110.0,195.0,240.0,184.0,1231.0,0.0,0.0,1.0
2825.0,116.0,26.0,579.0,298.0,1266.0,254.0,204.0,61.0,997.0,0.0,0.0,1.0
3190.0,131.0,16.0,361.0,57.0,1332.0,244.0,230.0,110.0,1739.0,0.0,0.0,1.0
2907.0,122.0,27.0,234.0,96.0,2357.0,253.0,208.0,63.0,1776.0,0.0,0.0,1.0
2741.0,66.0,29.0,30.0,23.0,2081.0,233.0,168.0,46.0,789.0,0.0,0.0,1.0
2808.0,251.0,25.0,457.0,234.0,1383.0,158.0,248.0,222.0,1080.0,0.0,0.0,1.0
2757.0,302.0,13.0,0.0,0.0,1008.0,183.0,234.0,190.0,1585.0,0.0,0.0,1.0
2764.0,100.0,33.0,90.0,39.0,2163.0,252.0,176.0,25.0,351.0,0.0,0.0,1.0
3099.0,159.0,15.0,446.0,38.0,1464.0,235.0,241.0,132.0,674.0,0.0,0.0,1.0
3280.0,207.0,14.0,607.0,145.0,630.0,211.0,252.0,174.0,2440.0,0.0,0.0,1.0
2905.0,89.0,20.0,277.0,123.0,1405.0,246.0,203.0,77.0,2078.0,0.0,0.0,1.0
2807.0,97.0,18.0,400.0,64.0,1655.0,246.0,211.0,88.0,582.0,0.0,0.0,1.0
2784.0,232.0,27.0,242.0,158.0,713.0,166.0,252.0,212.0,1637.0,0.0,0.0,1.0
2910.0,174.0,21.0,1091.0,115.0,2550.0,227.0,246.0,140.0,1362.0,0.0,0.0,1.0
2851.0,198.0,26.0,488.0,152.0,3620.0,202.0,251.0,170.0,1617.0,0.0,0.0,1.0
2833.0,227.0,18.0,120.0,26.0,1622.0,192.0,254.0,194.0,934.0,0.0,0.0,1.0
2804.0,264.0,44.0,270.0,170.0,1358.0,79.0,215.0,251.0,1443.0,0.0,0.0,1.0
2765.0,197.0,33.0,242.0,146.0,1443.0,192.0,246.0,166.0,1087.0,0.0,0.0,1.0
3096.0,174.0,19.0,582.0,71.0,1664.0,227.0,246.0,143.0,725.0,0.0,0.0,1.0
2748.0,233.0,21.0,95.0,39.0,2210.0,181.0,253.0,204.0,242.0,0.0,0.0,1.0
2810.0,139.0,21.0,60.0,15.0,1888.0,246.0,229.0,101.0,1293.0,0.0,0.0,1.0
2806.0,195.0,23.0,108.0,28.0,1830.0,209.0,252.0,166.0,2242.0,0.0,0.0,1.0
2914.0,146.0,21.0,67.0,17.0,1626.0,244.0,232.0,106.0,1869.0,0.0,0.0,1.0
2799.0,140.0,24.0,277.0,196.0,1358.0,247.0,225.0,91.0,1006.0,0.0,0.0,1.0
2595.0,292.0,31.0,108.0,67.0,1073.0,118.0,216.0,230.0,1800.0,0.0,0.0,1.0
2972.0,291.0,31.0,450.0,238.0,2790.0,120.0,217.0,230.0,484.0,0.0,0.0,1.0
2825.0,141.0,20.0,124.0,-4.0,2982.0,245.0,230.0,105.0,1500.0,0.0,0.0,1.0
2992.0,264.0,22.0,120.0,38.0,1222.0,160.0,244.0,220.0,418.0,0.0,0.0,1.0
2672.0,115.0,23.0,0.0,0.0,1532.0,252.0,211.0,0.0,1075.0,0.0,0.0,1.0
2714.0,258.0,31.0,120.0,68.0,1062.0,133.0,240.0,235.0,1431.0,0.0,0.0,1.0
2886.0,266.0,35.0,361.0,197.0,2061.0,112.0,230.0,243.0,1260.0,0.0,0.0,1.0
2930.0,131.0,20.0,234.0,84.0,2193.0,248.0,224.0,95.0,1442.0,0.0,0.0,1.0
2928.0,169.0,25.0,1116.0,133.0,2581.0,229.0,240.0,126.0,1323.0,0.0,0.0,1.0
2681.0,162.0,28.0,108.0,44.0,1575.0,234.0,234.0,111.0,1190.0,0.0,0.0,1.0
2924.0,218.0,23.0,210.0,98.0,2389.0,189.0,254.0,193.0,2007.0,0.0,0.0,1.0
2880.0,66.0,22.0,418.0,98.0,1661.0,235.0,189.0,74.0,1643.0,0.0,0.0,1.0
2889.0,218.0,22.0,42.0,11.0,1339.0,190.0,254.0,192.0,2741.0,0.0,0.0,1.0
2880.0,166.0,15.0,323.0,132.0,1800.0,232.0,244.0,139.0,1020.0,0.0,0.0,1.0
2761.0,79.0,26.0,30.0,20.0,2192.0,243.0,185.0,56.0,785.0,0.0,0.0,1.0
2812.0,129.0,30.0,90.0,10.0,702.0,252.0,206.0,57.0,1383.0,0.0,0.0,1.0
2840.0,139.0,15.0,210.0,89.0,2010.0,241.0,234.0,118.0,865.0,0.0,0.0,1.0
2848.0,142.0,19.0,150.0,42.0,2223.0,244.0,232.0,108.0,1092.0,0.0,0.0,1.0
2820.0,102.0,27.0,210.0,148.0,1338.0,253.0,193.0,49.0,886.0,0.0,0.0,1.0
2839.0,120.0,39.0,162.0,94.0,2186.0,252.0,178.0,15.0,569.0,0.0,0.0,1.0
2813.0,169.0,22.0,30.0,11.0,598.0,231.0,243.0,132.0,1358.0,0.0,0.0,1.0
2823.0,106.0,34.0,127.0,78.0,2162.0,253.0,179.0,24.0,644.0,0.0,0.0,1.0
2867.0,136.0,20.0,277.0,92.0,1947.0,246.0,228.0,101.0,1276.0,0.0,0.0,1.0
2918.0,105.0,29.0,330.0,185.0,1987.0,254.0,191.0,44.0,577.0,0.0,0.0,1.0
2844.0,141.0,20.0,162.0,93.0,2070.0,245.0,230.0,104.0,782.0,0.0,0.0,1.0
2838.0,107.0,15.0,335.0,82.0,1800.0,244.0,221.0,103.0,890.0,0.0,0.0,1.0
2913.0,109.0,23.0,124.0,15.0,2366.0,252.0,208.0,71.0,552.0,0.0,0.0,1.0
2823.0,102.0,13.0,268.0,69.0,1860.0,241.0,223.0,110.0,858.0,0.0,0.0,1.0
2781.0,115.0,15.0,95.0,22.0,2059.0,245.0,224.0,103.0,957.0,0.0,0.0,1.0
2837.0,39.0,17.0,313.0,165.0,1215.0,219.0,201.0,112.0,759.0,0.0,0.0,1.0
2824.0,136.0,16.0,85.0,21.0,2285.0,243.0,232.0,113.0,1100.0,0.0,0.0,1.0
2839.0,127.0,22.0,633.0,61.0,2155.0,250.0,220.0,87.0,1779.0,0.0,0.0,1.0
2805.0,124.0,18.0,170.0,46.0,1973.0,247.0,225.0,99.0,912.0,0.0,0.0,1.0
2852.0,21.0,18.0,400.0,180.0,1131.0,206.0,200.0,127.0,674.0,0.0,0.0,1.0
2840.0,100.0,11.0,390.0,168.0,1138.0,238.0,226.0,118.0,684.0,0.0,0.0,1.0
2862.0,141.0,23.0,875.0,83.0,2349.0,246.0,227.0,96.0,1561.0,0.0,0.0,1.0
2833.0,131.0,14.0,190.0,84.0,2010.0,242.0,232.0,116.0,882.0,0.0,0.0,1.0
2829.0,109.0,30.0,190.0,74.0,808.0,254.0,190.0,39.0,1298.0,0.0,0.0,1.0
2803.0,108.0,33.0,180.0,131.0,1376.0,254.0,182.0,27.0,927.0,0.0,0.0,1.0
2829.0,102.0,14.0,277.0,73.0,1866.0,242.0,221.0,105.0,900.0,0.0,0.0,1.0
2793.0,140.0,27.0,85.0,44.0,1842.0,248.0,221.0,82.0,1134.0,0.0,0.0,1.0
2861.0,169.0,20.0,90.0,16.0,450.0,230.0,244.0,136.0,1149.0,0.0,0.0,1.0
2883.0,136.0,25.0,927.0,106.0,2409.0,249.0,221.0,84.0,1501.0,0.0,0.0,1.0
2868.0,139.0,17.0,150.0,39.0,2188.0,243.0,233.0,113.0,872.0,0.0,0.0,1.0
2889.0,141.0,15.0,162.0,53.0,607.0,241.0,235.0,119.0,1211.0,0.0,0.0,1.0
2850.0,130.0,21.0,618.0,72.0,2160.0,249.0,222.0,90.0,1782.0,0.0,0.0,1.0
2823.0,251.0,25.0,342.0,76.0,1749.0,158.0,248.0,222.0,2160.0,0.0,0.0,1.0
2874.0,137.0,18.0,190.0,61.0,2173.0,244.0,231.0,108.0,1055.0,0.0,0.0,1.0
