lon,lat,med_age,total_rooms,total_beds,population,households,med_income
-118.23,33.96,44.0,3186.0,876.0,3913.0,842.0,3.0143
-122.22,37.47,35.0,367.0,113.0,398.0,109.0,2.5
-117.64,34.07,52.0,1644.0,372.0,1269.0,355.0,2.6913
-118.11,33.85,36.0,2418.0,389.0,1138.0,387.0,4.8393
-117.1,32.76,30.0,1835.0,474.0,934.0,415.0,2.875
-118.51,34.19,35.0,2537.0,418.0,1161.0,421.0,5.3028
-122.91,38.43,19.0,1968.0,350.0,852.0,308.0,4.6705
-121.11,38.91,24.0,2558.0,423.0,1149.0,403.0,4.0679
-121.88,37.43,31.0,2573.0,474.0,1898.0,475.0,5.6651
-121.25,38.71,14.0,3713.0,637.0,1845.0,635.0,4.3009
-118.49,34.03,31.0,4949.0,1293.0,1985.0,1244.0,4.252
-114.56,33.69,17.0,720.0,174.0,333.0,117.0,1.6509
-122.07,37.63,35.0,1931.0,376.0,1175.0,337.0,3.7292
-118.22,33.9,40.0,1802.0,496.0,2096.0,468.0,2.3542
-121.4,38.55,19.0,2497.0,494.0,748.0,442.0,2.925
-118.42,34.03,45.0,1262.0,223.0,637.0,221.0,5.0866
-123.49,38.7,9.0,5409.0,1019.0,594.0,327.0,3.3125
-117.13,34.24,17.0,2828.0,506.0,673.0,274.0,5.2563
-122.45,37.72,51.0,2690.0,554.0,1795.0,539.0,3.6581
-118.43,34.2,29.0,3051.0,694.0,1942.0,679.0,3.1118
-118.31,34.05,35.0,2007.0,571.0,1513.0,554.0,2.1162
-121.8,39.33,30.0,1019.0,192.0,501.0,185.0,2.5259
-117.19,33.9,3.0,21060.0,3366.0,9623.0,2812.0,4.189
-121.89,37.23,16.0,3574.0,466.0,1503.0,487.0,8.1988
-121.33,38.04,10.0,1421.0,204.0,657.0,209.0,5.1878
-122.0,37.34,27.0,1716.0,290.0,817.0,301.0,5.9158
-120.09,37.02,9.0,1608.0,297.0,1057.0,295.0,3.7143
-121.22,38.78,8.0,3418.0,514.0,1312.0,409.0,6.3914
-122.28,41.38,15.0,5266.0,1031.0,2147.0,885.0,2.8036
-117.36,33.18,39.0,1546.0,291.0,833.0,308.0,2.8893
-119.19,36.06,29.0,1815.0,376.0,1421.0,339.0,1.9091
-122.43,37.66,29.0,3541.0,786.0,2259.0,770.0,4.3039
-117.66,33.61,17.0,3464.0,519.0,1713.0,530.0,6.0471
-116.86,34.24,19.0,5411.0,1042.0,441.0,185.0,3.1324
-117.08,33.12,33.0,674.0,208.0,565.0,188.0,1.875
-117.8,33.68,5.0,623.0,146.0,396.0,136.0,3.631
-120.64,37.2,16.0,2236.0,438.0,1361.0,393.0,2.0066
-117.25,34.13,37.0,2498.0,472.0,1291.0,487.0,3.0
-118.4,34.0,10.0,1526.0,339.0,705.0,268.0,5.8083
-117.74,33.73,18.0,328.0,68.0,391.0,60.0,4.1167
-117.11,32.67,52.0,280.0,71.0,217.0,71.0,1.4844
-117.05,32.75,43.0,1718.0,344.0,826.0,336.0,2.7014
-119.56,36.09,14.0,1267.0,290.0,1077.0,279.0,1.85
-115.69,32.79,18.0,1564.0,340.0,1161.0,343.0,2.1792
-117.57,33.91,22.0,2620.0,396.0,1324.0,362.0,5.3735
-121.23,37.82,8.0,1289.0,235.0,867.0,239.0,4.6821
-120.65,36.98,26.0,1787.0,364.0,1548.0,362.0,1.7188
-119.75,36.76,32.0,2072.0,497.0,2002.0,470.0,1.3278
-118.03,33.97,32.0,2468.0,552.0,1190.0,479.0,3.8275
-118.16,34.08,43.0,1523.0,378.0,1338.0,352.0,3.2031
-122.19,37.78,52.0,2198.0,397.0,984.0,369.0,3.22
-121.32,38.0,21.0,1795.0,482.0,1114.0,472.0,2.0091
-116.95,33.68,11.0,1183.0,178.0,543.0,147.0,4.4792
-121.88,37.32,45.0,2213.0,564.0,1920.0,514.0,3.2806
-122.38,40.58,36.0,1808.0,384.0,807.0,383.0,1.8375
-119.2,34.27,8.0,4942.0,1173.0,3012.0,1033.0,3.445
-122.13,37.69,17.0,2380.0,769.0,1216.0,643.0,3.395
-118.98,35.35,21.0,496.0,131.0,511.0,124.0,1.7614
-117.71,33.61,25.0,3004.0,718.0,891.0,626.0,2.395
-119.29,36.55,21.0,2467.0,520.0,1721.0,515.0,2.5521
-118.1,33.98,33.0,1927.0,482.0,1623.0,479.0,3.5268
-118.1,33.81,36.0,1962.0,325.0,786.0,315.0,5.62
-122.11,37.68,37.0,1976.0,481.0,1197.0,465.0,2.5772
-119.21,37.25,44.0,3042.0,697.0,335.0,115.0,4.1838
-122.62,38.94,13.0,524.0,129.0,215.0,90.0,1.5455
-118.27,33.99,38.0,1407.0,447.0,1783.0,402.0,1.8086
-122.43,37.75,52.0,2155.0,468.0,962.0,490.0,3.775
-118.12,33.82,42.0,1493.0,277.0,671.0,267.0,3.2794
-122.13,36.97,27.0,991.0,194.0,543.0,155.0,4.7188
-118.28,34.17,22.0,2664.0,651.0,1553.0,629.0,3.6354
-119.82,36.76,41.0,1973.0,399.0,1107.0,375.0,1.8971
-121.31,38.03,18.0,4893.0,1008.0,3036.0,997.0,2.5212
-118.32,34.2,36.0,1978.0,337.0,834.0,311.0,3.9866
-116.89,33.86,2.0,6900.0,1238.0,1950.0,980.0,3.0417
-118.36,34.17,46.0,1268.0,240.0,661.0,239.0,4.0742
-121.05,38.92,34.0,2144.0,372.0,899.0,378.0,3.3021
-118.21,33.97,43.0,1751.0,400.0,1558.0,379.0,3.0313
-119.77,36.83,16.0,2360.0,355.0,1034.0,359.0,5.0635
-117.69,33.52,4.0,2142.0,625.0,1176.0,483.0,3.4455
-120.84,37.48,10.0,2874.0,612.0,1960.0,596.0,2.7381
-117.91,33.84,26.0,1156.0,393.0,1880.0,400.0,2.2716
-118.25,33.9,38.0,1201.0,223.0,733.0,206.0,3.3804
-121.79,36.95,34.0,2152.0,430.0,1516.0,386.0,3.7863
-118.08,33.83,30.0,2188.0,556.0,2727.0,525.0,2.7759
-118.45,34.24,11.0,9053.0,2193.0,7096.0,2038.0,3.5082
-121.21,38.67,19.0,2987.0,626.0,1610.0,605.0,3.0533
-122.14,38.07,31.0,3401.0,616.0,1750.0,602.0,4.6761
-118.28,34.0,46.0,1650.0,463.0,1992.0,458.0,2.3403
-121.43,38.63,43.0,1009.0,225.0,604.0,218.0,1.6641
-122.33,37.95,22.0,2099.0,569.0,1135.0,509.0,2.1915
-122.43,40.47,16.0,3552.0,704.0,1801.0,658.0,2.1496
-121.71,37.99,27.0,3861.0,718.0,2085.0,707.0,3.3558
-117.23,32.8,21.0,2429.0,579.0,1011.0,538.0,3.225
-117.48,34.01,23.0,2000.0,376.0,1361.0,388.0,4.369
-117.86,33.61,15.0,3191.0,482.0,930.0,447.0,8.6001
-118.0,33.9,35.0,1758.0,309.0,972.0,338.0,4.3831
-122.26,37.82,40.0,624.0,195.0,423.0,160.0,0.9506
-118.37,33.85,29.0,3662.0,586.0,1626.0,611.0,6.3974
-122.09,39.13,28.0,4169.0,895.0,2587.0,810.0,2.331
-117.88,33.73,36.0,2471.0,498.0,2594.0,475.0,3.75
-121.59,39.74,17.0,1646.0,330.0,750.0,344.0,2.3798
-122.82,38.44,23.0,1551.0,236.0,555.0,243.0,4.6792
-122.33,38.38,28.0,1020.0,169.0,504.0,164.0,4.5694
-116.92,32.77,16.0,2770.0,406.0,1269.0,429.0,6.6783
-118.36,33.87,17.0,1082.0,291.0,598.0,281.0,3.9868
-118.09,33.79,31.0,4231.0,617.0,1694.0,623.0,6.6312
-118.17,33.87,49.0,1937.0,445.0,1339.0,440.0,3.0319
-121.45,38.48,24.0,1766.0,340.0,1028.0,372.0,3.5402
-118.7,34.29,25.0,1678.0,252.0,862.0,268.0,6.1834
-120.43,34.95,43.0,2020.0,344.0,692.0,310.0,3.6815
-119.74,36.72,25.0,3972.0,842.0,2863.0,729.0,2.1304
-124.09,40.44,38.0,2220.0,426.0,1041.0,401.0,2.3947
-118.66,34.1,12.0,2560.0,365.0,907.0,366.0,10.076
-118.13,33.83,45.0,3087.0,574.0,1474.0,567.0,5.5196
-121.28,38.55,35.0,7088.0,1279.0,4885.0,1272.0,2.6981
-118.26,34.07,30.0,929.0,238.0,763.0,214.0,2.5227
-121.36,37.99,8.0,1801.0,380.0,684.0,350.0,4.2589
-117.78,33.69,16.0,3400.0,501.0,1575.0,488.0,6.0961
-118.38,34.02,31.0,1893.0,450.0,819.0,426.0,4.3077
-121.75,36.91,32.0,1461.0,422.0,1494.0,416.0,2.8056
-118.13,33.91,34.0,916.0,162.0,552.0,164.0,4.9107
-121.01,37.7,12.0,9148.0,1906.0,4656.0,1853.0,3.2447
-121.64,36.68,16.0,6568.0,1603.0,6012.0,1565.0,2.3463
-115.59,32.79,8.0,2183.0,307.0,1000.0,287.0,6.3814
-121.24,37.79,7.0,5151.0,867.0,2553.0,805.0,4.075
-121.42,38.63,42.0,1385.0,273.0,740.0,274.0,2.6055
-121.18,39.23,8.0,2112.0,360.0,782.0,344.0,3.7125
-118.36,34.1,52.0,1096.0,247.0,423.0,230.0,3.0179
-121.46,38.51,32.0,2437.0,592.0,1596.0,557.0,1.68
-122.1,37.65,25.0,2538.0,494.0,1185.0,501.0,4.5417
-118.48,34.02,25.0,1583.0,460.0,983.0,422.0,2.7019
-121.91,37.34,35.0,2189.0,607.0,1193.0,562.0,2.8042
-121.34,38.02,30.0,4375.0,689.0,2038.0,709.0,5.1202
-118.25,34.23,34.0,2421.0,475.0,1232.0,454.0,4.6852
-115.54,32.79,30.0,752.0,194.0,733.0,186.0,1.6607
-117.93,34.09,37.0,1185.0,225.0,769.0,235.0,4.4625
-117.96,34.04,35.0,1141.0,212.0,924.0,212.0,3.1591
-122.15,37.71,18.0,5778.0,1526.0,2441.0,1352.0,3.1682
-117.48,34.08,28.0,1922.0,382.0,1565.0,340.0,3.915
-122.43,37.78,2.0,1205.0,468.0,577.0,363.0,3.6437
-121.79,37.67,26.0,2163.0,339.0,947.0,346.0,6.0797
-122.91,38.46,18.0,2021.0,353.0,912.0,329.0,4.5
-118.27,33.8,38.0,1446.0,327.0,980.0,319.0,3.35
-117.96,34.48,32.0,1896.0,342.0,806.0,299.0,4.5769
-117.98,33.72,28.0,3109.0,561.0,1891.0,562.0,5.2655
-118.45,34.16,33.0,2544.0,500.0,1035.0,492.0,4.475
-121.68,36.72,12.0,19234.0,4492.0,12153.0,4372.0,3.2652
-122.28,37.81,52.0,340.0,97.0,200.0,87.0,1.5208
-118.18,33.79,27.0,1580.0,510.0,1896.0,448.0,2.0186
-117.9,33.61,41.0,1521.0,328.0,527.0,275.0,4.0764
-117.97,34.05,33.0,2028.0,422.0,1727.0,371.0,2.8438
-120.62,35.13,26.0,3971.0,803.0,1792.0,723.0,2.7128
-116.36,33.78,6.0,24121.0,4522.0,4176.0,2221.0,3.3799
-115.59,32.69,30.0,935.0,177.0,649.0,148.0,2.5769
-118.2,34.11,52.0,678.0,173.0,791.0,186.0,4.0625
-118.39,34.16,20.0,4084.0,1062.0,1637.0,987.0,3.2388
-121.88,37.46,5.0,1819.0,245.0,802.0,228.0,10.9722
-118.28,34.07,14.0,1924.0,926.0,2226.0,792.0,2.2552
-117.13,33.14,5.0,2618.0,539.0,1320.0,512.0,4.1053
-117.66,34.02,11.0,3358.0,504.0,1690.0,482.0,6.7544
-122.54,37.62,35.0,1481.0,277.0,747.0,254.0,4.4286
-122.52,37.88,52.0,176.0,50.0,88.0,46.0,3.8068
-118.34,34.11,40.0,5485.0,1242.0,2034.0,1133.0,3.6974
-118.48,34.04,49.0,3780.0,741.0,1435.0,690.0,4.3158
-120.42,34.96,31.0,3518.0,608.0,1386.0,572.0,3.6212
-118.9,34.2,16.0,6510.0,817.0,2304.0,778.0,7.9943
-123.63,41.11,19.0,1797.0,384.0,1033.0,327.0,1.4911
-118.14,34.14,17.0,3404.0,1011.0,1694.0,949.0,2.9511
-120.51,36.86,21.0,1779.0,399.0,1446.0,371.0,2.4414
-117.57,34.02,5.0,6933.0,1311.0,3845.0,1285.0,4.6727
-122.45,37.77,52.0,2645.0,626.0,1275.0,553.0,3.35
-118.1,34.1,52.0,1788.0,313.0,792.0,294.0,3.75
-116.37,33.19,12.0,4890.0,1152.0,1289.0,570.0,2.5795
-118.51,34.11,29.0,9013.0,1117.0,2919.0,1061.0,13.947
-117.89,33.85,18.0,2036.0,414.0,1292.0,380.0,3.875
-121.84,37.28,18.0,2749.0,633.0,1779.0,561.0,3.925
-122.23,37.78,43.0,1420.0,472.0,1506.0,438.0,1.9338
-117.7,34.04,13.0,5301.0,1025.0,2870.0,984.0,3.5954
-121.27,37.96,43.0,1624.0,448.0,1805.0,440.0,1.425
-118.28,34.04,19.0,460.0,241.0,890.0,229.0,1.6089
-119.3,36.34,27.0,1515.0,358.0,1178.0,309.0,1.4432
-115.57,32.8,16.0,1307.0,359.0,961.0,327.0,1.1853
-117.14,32.81,34.0,1748.0,294.0,800.0,294.0,4.4886
-117.02,33.95,5.0,1822.0,367.0,798.0,313.0,2.8783
-121.67,36.58,11.0,5892.0,837.0,2327.0,812.0,6.1551
-118.11,34.08,30.0,2350.0,472.0,945.0,467.0,3.3421
-117.24,33.38,16.0,2792.0,525.0,1696.0,516.0,3.668
-122.28,37.86,49.0,2932.0,668.0,1361.0,608.0,1.9798
-117.94,33.66,16.0,2095.0,450.0,963.0,411.0,5.5
-119.16,36.31,7.0,2946.0,664.0,1608.0,622.0,1.6829
-118.26,34.06,15.0,326.0,123.0,490.0,105.0,1.4886
-117.76,33.72,11.0,4508.0,618.0,1993.0,573.0,10.4498
-117.16,32.71,5.0,2508.0,827.0,2066.0,761.0,1.3092
-117.09,32.99,16.0,2175.0,327.0,1037.0,326.0,5.1909
-120.31,36.65,24.0,943.0,209.0,514.0,156.0,2.25
-116.98,32.75,18.0,1519.0,369.0,802.0,347.0,2.9886
-118.4,33.87,26.0,6712.0,1441.0,2803.0,1394.0,5.2276
-121.63,36.67,34.0,2486.0,560.0,2443.0,557.0,2.5263
-119.6,36.57,33.0,1923.0,403.0,1205.0,389.0,1.8333
-118.38,34.2,32.0,993.0,285.0,1044.0,248.0,2.4306
-119.72,36.81,28.0,1651.0,305.0,780.0,309.0,2.9453
-117.78,33.87,16.0,5609.0,952.0,2624.0,934.0,5.3307
-117.24,33.36,11.0,2786.0,480.0,1250.0,450.0,4.5
-119.46,36.25,32.0,1702.0,348.0,1016.0,350.0,2.5
-117.05,32.59,26.0,1919.0,345.0,1326.0,341.0,4.2679
-118.12,33.93,27.0,580.0,143.0,466.0,133.0,3.0909
-121.66,36.37,9.0,1580.0,287.0,465.0,208.0,6.1668
-117.13,32.58,32.0,1870.0,437.0,1142.0,426.0,2.3194
-122.34,37.95,44.0,1675.0,317.0,806.0,311.0,3.0694
-117.17,34.08,5.0,1473.0,228.0,842.0,257.0,4.875
-117.02,32.8,27.0,2369.0,370.0,927.0,374.0,4.1162
-120.07,36.97,27.0,968.0,240.0,587.0,231.0,1.6071
-120.15,39.2,14.0,1382.0,242.0,141.0,66.0,4.1016
-117.04,32.63,26.0,2074.0,356.0,1228.0,335.0,4.1154
-118.11,33.92,34.0,1414.0,263.0,983.0,264.0,4.1767
-121.32,36.42,20.0,1054.0,269.0,1219.0,273.0,3.0437
-118.14,33.93,32.0,2065.0,438.0,1075.0,442.0,4.4279
-121.78,37.24,17.0,2123.0,341.0,1067.0,339.0,6.0062
-120.89,35.37,29.0,2046.0,588.0,846.0,410.0,1.65
-120.84,37.51,8.0,1191.0,242.0,688.0,260.0,2.7243
-121.59,39.79,20.0,743.0,171.0,395.0,168.0,1.625
-122.1,37.37,37.0,2511.0,354.0,945.0,348.0,8.3924
-117.28,33.18,16.0,3002.0,591.0,842.0,538.0,2.1205
-117.07,33.07,8.0,2756.0,343.0,1045.0,340.0,8.5957
-116.84,33.08,15.0,2755.0,519.0,1474.0,460.0,4.0408
-119.24,34.27,32.0,4071.0,888.0,1900.0,874.0,3.2792
-121.96,37.0,20.0,3847.0,727.0,1725.0,737.0,3.3447
-117.06,32.75,34.0,1917.0,419.0,1181.0,426.0,3.0208
-122.42,37.76,52.0,2038.0,629.0,2007.0,596.0,2.5701
-118.14,34.01,42.0,1973.0,510.0,1841.0,502.0,2.5326
-121.96,37.34,37.0,663.0,127.0,293.0,132.0,3.7813
-117.07,33.13,17.0,6817.0,1632.0,4526.0,1474.0,2.6152
-122.23,37.46,33.0,2643.0,464.0,1015.0,427.0,4.2232
-116.91,33.75,13.0,10886.0,2127.0,4266.0,1955.0,2.3169
-117.66,34.13,17.0,3229.0,405.0,1289.0,407.0,6.3842
-118.97,35.37,52.0,425.0,119.0,380.0,97.0,1.4125
-118.95,35.36,30.0,2294.0,508.0,1753.0,482.0,2.1078
-122.08,37.38,36.0,1199.0,198.0,485.0,199.0,5.0796
-118.15,34.04,44.0,647.0,142.0,457.0,143.0,3.6875
-121.89,37.42,26.0,40.0,8.0,52.0,7.0,7.7197
-117.85,33.87,15.0,5078.0,806.0,2569.0,759.0,5.6549
-119.84,36.75,34.0,1186.0,300.0,774.0,271.0,1.575
-118.29,33.96,31.0,4022.0,1208.0,3707.0,1007.0,1.3096
-118.38,34.06,31.0,4345.0,1158.0,1987.0,1070.0,2.8233
-118.49,34.04,50.0,2597.0,340.0,964.0,339.0,13.3036
-117.4,34.09,5.0,6190.0,993.0,3615.0,963.0,4.4034
-117.13,32.71,37.0,1220.0,325.0,1472.0,323.0,1.825
-121.27,38.62,13.0,2321.0,539.0,1066.0,497.0,2.7652
-117.09,32.71,12.0,3375.0,945.0,2357.0,808.0,1.5
-118.45,34.05,28.0,801.0,399.0,936.0,406.0,2.1875
-117.66,33.46,28.0,1261.0,233.0,609.0,242.0,5.1024
-117.91,34.06,29.0,3250.0,521.0,1382.0,513.0,5.112
-119.61,36.58,29.0,1312.0,280.0,788.0,271.0,2.6974
-117.43,34.11,17.0,4109.0,884.0,2544.0,780.0,2.7757
-122.55,38.42,24.0,2220.0,411.0,894.0,365.0,4.2891
-122.08,37.71,38.0,3716.0,657.0,1784.0,652.0,4.8237
-118.18,34.17,43.0,4269.0,591.0,1467.0,582.0,9.0702
-118.42,34.0,33.0,1139.0,299.0,734.0,257.0,3.2708
-123.73,40.48,25.0,2015.0,524.0,746.0,251.0,1.7153
-118.0,34.08,23.0,1627.0,318.0,1279.0,289.0,4.6467
-118.95,35.37,37.0,1475.0,327.0,946.0,295.0,1.6728
-117.17,34.25,15.0,4236.0,753.0,703.0,255.0,3.5625
-117.08,32.91,9.0,1547.0,218.0,683.0,231.0,7.5604
-117.81,33.75,25.0,2365.0,471.0,1197.0,458.0,3.7031
-117.87,33.64,26.0,3521.0,455.0,1336.0,451.0,10.2849
-118.41,34.29,35.0,1008.0,204.0,1162.0,215.0,3.35
-118.57,34.2,33.0,1759.0,311.0,943.0,315.0,5.223
-118.31,33.96,47.0,2005.0,392.0,1134.0,415.0,3.7143
-122.49,37.7,36.0,1946.0,340.0,828.0,313.0,5.2811
-117.69,33.64,16.0,2592.0,372.0,1279.0,383.0,6.9741
-118.31,33.82,35.0,3462.0,814.0,1902.0,700.0,3.402
-117.9,33.91,36.0,1376.0,257.0,687.0,221.0,3.5403
-118.28,34.1,48.0,805.0,246.0,633.0,235.0,2.3421
-122.2,37.78,39.0,1752.0,399.0,1071.0,376.0,3.1167
-116.99,33.73,13.0,16148.0,3474.0,6159.0,3232.0,1.9961
-118.31,34.22,27.0,7714.0,1132.0,3199.0,1100.0,7.1262
-120.98,37.6,36.0,1437.0,331.0,1073.0,320.0,2.1779
-117.59,34.13,10.0,20263.0,3915.0,9716.0,3744.0,3.8505
-117.7,34.09,25.0,1719.0,331.0,1098.0,324.0,3.625
-122.17,37.46,47.0,2312.0,332.0,1044.0,282.0,9.459
-118.15,34.18,42.0,1521.0,320.0,1118.0,311.0,3.3125
-118.34,34.07,52.0,1621.0,284.0,588.0,272.0,6.2223
-117.25,32.8,31.0,2182.0,630.0,1069.0,599.0,2.9781
-122.71,38.46,23.0,3220.0,603.0,1299.0,591.0,3.9261
-117.91,34.07,36.0,1390.0,270.0,887.0,266.0,5.0897
-117.47,33.95,15.0,6248.0,1249.0,3795.0,1128.0,4.1264
-121.59,39.77,24.0,1535.0,276.0,664.0,273.0,2.3068
-117.92,33.7,15.0,3201.0,677.0,1510.0,622.0,4.2708
-118.08,33.98,36.0,1492.0,282.0,1041.0,270.0,4.0677
-119.83,34.44,26.0,1739.0,402.0,599.0,368.0,3.0875
-117.58,33.87,17.0,2772.0,449.0,1685.0,461.0,5.0464
-118.67,34.27,15.0,3221.0,659.0,1390.0,607.0,3.5313
-118.31,34.13,40.0,2822.0,443.0,907.0,414.0,7.2692
-118.13,34.69,32.0,3670.0,765.0,1986.0,673.0,3.682
-122.34,37.94,44.0,1917.0,444.0,936.0,435.0,2.7391
-117.77,34.07,29.0,2976.0,662.0,2452.0,633.0,3.0638
-117.69,33.47,13.0,2020.0,378.0,679.0,290.0,5.756
-117.06,32.6,25.0,1075.0,238.0,434.0,234.0,1.7472
-124.35,40.54,52.0,1820.0,300.0,806.0,270.0,3.0147
-122.06,37.32,30.0,3033.0,540.0,1440.0,507.0,6.2182
-118.7,34.3,27.0,1527.0,220.0,756.0,226.0,6.1825
-119.17,34.17,34.0,2749.0,539.0,2330.0,559.0,4.2137
-117.88,33.78,26.0,1813.0,421.0,1235.0,343.0,3.5972
-121.38,38.7,25.0,3919.0,764.0,2203.0,783.0,2.2402
-120.12,34.6,10.0,2426.0,426.0,966.0,419.0,5.5106
-119.69,36.79,15.0,2524.0,451.0,1207.0,424.0,2.7404
-120.72,38.38,9.0,1787.0,347.0,806.0,306.0,2.525
-122.1,37.4,27.0,3410.0,1156.0,2314.0,1086.0,3.4868
-119.85,36.8,14.0,1876.0,324.0,1031.0,311.0,3.6563
-122.04,37.35,20.0,2016.0,313.0,767.0,310.0,6.837
-122.43,37.73,52.0,1583.0,347.0,935.0,341.0,4.6786
-117.18,34.06,28.0,699.0,180.0,432.0,168.0,2.1875
-118.31,33.86,29.0,2243.0,361.0,1051.0,352.0,6.6632
-118.17,33.79,36.0,948.0,303.0,1042.0,301.0,1.55
-121.27,37.93,24.0,1451.0,320.0,1413.0,283.0,2.125
-122.23,39.95,21.0,2087.0,382.0,888.0,361.0,2.207
-118.04,33.98,50.0,1951.0,458.0,1362.0,454.0,3.0
-118.71,34.3,23.0,1983.0,280.0,978.0,287.0,6.3199
-120.87,37.62,30.0,455.0,70.0,220.0,69.0,4.8958
-117.86,34.02,19.0,6300.0,937.0,3671.0,943.0,5.9716
-118.33,34.04,48.0,2437.0,443.0,1400.0,426.0,2.628
-118.24,33.96,34.0,946.0,254.0,1101.0,239.0,1.7396
-120.08,36.96,36.0,2074.0,349.0,954.0,363.0,3.1136
-121.79,38.68,24.0,3794.0,848.0,2225.0,864.0,2.8068
-119.18,34.17,32.0,2388.0,467.0,1746.0,483.0,3.9331
-120.99,39.26,16.0,2616.0,422.0,1090.0,425.0,3.7917
-118.23,33.91,34.0,1060.0,276.0,1215.0,250.0,2.0804
-122.26,38.29,10.0,969.0,160.0,482.0,180.0,6.5799
-118.2,34.05,40.0,1082.0,318.0,1085.0,273.0,1.7054
-118.31,33.98,52.0,1975.0,379.0,1043.0,371.0,2.3977
-122.1,37.65,36.0,410.0,76.0,252.0,82.0,4.5303
-117.44,33.93,34.0,1577.0,272.0,880.0,284.0,4.6327
-118.4,33.99,36.0,1280.0,240.0,704.0,217.0,5.9632
-118.12,33.81,36.0,2565.0,458.0,1155.0,443.0,4.6087
-122.69,38.27,32.0,2344.0,434.0,1066.0,384.0,4.0313
-119.23,36.45,36.0,1508.0,323.0,1283.0,312.0,2.1205
-121.91,37.71,25.0,4377.0,668.0,2038.0,671.0,5.7233
-122.15,37.74,52.0,1394.0,223.0,545.0,230.0,3.95
-121.38,38.69,35.0,2943.0,554.0,1460.0,510.0,2.6713
-118.48,34.02,11.0,72.0,16.0,150.0,20.0,2.625
-119.03,34.22,24.0,3421.0,656.0,2220.0,645.0,4.7831
-118.31,34.09,30.0,3165.0,1263.0,3678.0,1141.0,2.0
-122.27,37.86,52.0,834.0,186.0,494.0,175.0,3.15
-121.47,38.53,43.0,3215.0,725.0,2400.0,625.0,1.4625
-118.39,33.71,18.0,1193.0,233.0,475.0,228.0,7.5594
-120.96,37.61,23.0,3497.0,887.0,2467.0,816.0,1.9444
-121.31,38.0,35.0,2097.0,351.0,977.0,358.0,4.3958
-118.25,34.07,18.0,4297.0,1420.0,4332.0,1286.0,2.2545
-117.78,33.88,16.0,1800.0,238.0,871.0,234.0,6.6678
-118.22,33.9,35.0,1649.0,424.0,1786.0,388.0,1.4091
-117.79,33.77,23.0,3596.0,451.0,1292.0,458.0,8.5403
-120.47,37.34,9.0,2934.0,511.0,1227.0,501.0,3.6742
-118.98,34.16,16.0,2476.0,402.0,1251.0,387.0,5.7676
-121.87,38.0,17.0,2713.0,442.0,1475.0,415.0,4.8542
-117.62,33.43,27.0,3858.0,1062.0,2321.0,873.0,3.3155
-121.87,37.67,28.0,1812.0,294.0,853.0,278.0,4.9879
-121.89,37.68,12.0,7490.0,1207.0,3329.0,1136.0,6.3373
-118.52,34.19,37.0,1892.0,347.0,1039.0,343.0,4.8295
-118.32,34.09,27.0,210.0,98.0,332.0,112.0,2.5556
-118.04,33.87,18.0,4626.0,822.0,2794.0,763.0,5.6917
-117.97,33.77,25.0,1295.0,417.0,856.0,342.0,2.7157
-122.39,37.6,34.0,707.0,159.0,381.0,156.0,4.375
-122.25,37.85,52.0,1627.0,280.0,565.0,259.0,3.8462
-121.46,38.66,3.0,3438.0,603.0,1602.0,554.0,3.9914
-118.32,33.88,34.0,1803.0,341.0,947.0,333.0,5.5538
-122.29,37.87,46.0,1267.0,324.0,792.0,321.0,2.525
-122.16,37.75,38.0,2457.0,624.0,1516.0,482.0,1.5625
-118.23,33.98,35.0,1366.0,496.0,2160.0,497.0,2.2059
-117.05,32.72,35.0,1777.0,369.0,1158.0,353.0,3.4107
-118.45,34.04,19.0,3330.0,1010.0,1837.0,915.0,3.0173
-117.62,34.15,16.0,13556.0,1704.0,5669.0,1668.0,6.5138
-120.07,36.96,42.0,963.0,216.0,471.0,211.0,2.2898
-122.82,38.41,32.0,701.0,182.0,489.0,168.0,2.785
-122.26,37.55,17.0,1321.0,425.0,683.0,408.0,4.7045
-121.76,36.9,44.0,919.0,309.0,1321.0,301.0,2.0775
-118.14,33.97,31.0,2064.0,612.0,2461.0,573.0,2.0524
-117.94,33.64,18.0,1867.0,426.0,871.0,399.0,2.6221
-119.19,34.3,25.0,2197.0,320.0,934.0,330.0,6.311
-121.75,36.93,24.0,4026.0,881.0,2264.0,863.0,3.1327
-116.88,34.08,52.0,3419.0,777.0,710.0,265.0,3.9028
-118.27,33.82,39.0,1357.0,249.0,763.0,229.0,4.25
-118.43,34.3,33.0,2443.0,498.0,1601.0,484.0,4.0223
-118.04,33.84,21.0,6623.0,1204.0,3193.0,1129.0,4.5395
-122.43,37.72,52.0,2206.0,478.0,1583.0,456.0,3.7105
-117.33,34.15,28.0,1473.0,333.0,1196.0,312.0,1.6993
-121.61,36.68,37.0,3149.0,833.0,3456.0,788.0,2.8542
-122.19,37.79,50.0,954.0,217.0,546.0,201.0,2.6667
-114.98,33.82,15.0,644.0,129.0,137.0,52.0,3.2097
-118.23,34.13,34.0,609.0,149.0,407.0,145.0,4.5766
-117.09,32.62,34.0,1576.0,364.0,1153.0,381.0,2.1955
-118.39,33.88,34.0,1973.0,367.0,843.0,345.0,6.077
-120.93,37.67,6.0,3491.0,657.0,2075.0,644.0,3.3844
-122.49,37.89,23.0,1650.0,403.0,541.0,336.0,6.0238
